Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese
Text.Tutorial.ObjectiveA	Take the items from inside the desk	Nimm die Gegenstände aus dem Pult	Prenez les objets qui se trouvent à l'intérieur du bureau	Coge los objetos que hay dentro del escritorio.	Возьмите предметы в столе	Prendi gli oggetti dalla scrivania	从桌子里拿取物品	机の中のアイテムを取る
Text.Tutorial.ObjectiveB	Craft a Sock Mace	Fertige eine Sockenkeule	Fabriquez une chaussette lestée	Crea un calcetín maza.	Сделайте носок-кистень	Crea una Mazza con calzino	制作袜锤	靴下ハンマーを作る
Text.Tutorial.ObjectiveC	Attend Roll Call	Geh zum Appell	Assistez à l'appel	Acude al pase de lista.	Посетите перекличку	Vai all'appello	参加点名	点呼を受ける
Text.Tutorial.ObjectiveD	Await further instructions	Warte auf weitere Anweisungen	Attendez les instructions	Espera instrucciones.	Ждите дальнейших инструкций	Attendi ulteriori istruzioni	等待进一步指示	次の指示を待つ
Text.Tutorial.ObjectiveE	Locate 'Chuck'	Finde „Chuck“	Localisez « Chuck »	Encuentra a Chuck.	Найдите зэка по имени Краймуэйв	"Individua ""Chuck"""	找到‘Chuck’	“チャック”を探す
Text.Tutorial.ObjectiveF	Knockout inmate 'Chuck'	Schlage den Insassen „Chuck“ nieder	Assommez le détenu « Chuck »	Noquea al preso Chuck.	Отправьте зэка по имени Краймуэйв в нокаут	"Manda KO ""Chuck"""	击晕囚犯‘Chuck’	囚人チャックをぶちのめす
Text.Tutorial.ObjectiveG	Loot the Plastic Cyan Key	Plündere den Plastikschlüssel (türkis)	Récupérez la clé cyan en plastique	Roba la llave de plástico cian.	Достаньте пластиковую ключ-карту	Ruba la Chiave azzurra di plastica	拾取塑料青钥匙	水色のカギを奪う
Text.Tutorial.ObjectiveH	Head into the Evidence Room	Begib dich zur Asservatenkammer	Entrez dans la salle des pièces à conviction	Dirígete a la sala de pruebas.	Идите в комнату для хранения вещдоков	Entra nella stanza delle prove	前往物证室	証拠保管室へ向かう
Text.Tutorial.ObjectiveI	Take any items from inside the desk	Nimm alle Gegenstände aus dem Pult	Prenez tous les objets qui se trouvent à l'intérieur du bureau	Coge todos los objetos que hay dentro del escritorio.	Возьмите любые предметы в столе	Prendi tutti gli oggetti dalla scrivania	拿取桌子里的一切物品	机の中のアイテムをすべて奪う
Text.Tutorial.ObjectiveJ	Head downstairs to the marked cell	Begib dich nach unten zur markierten Zelle	Descendez les escaliers jusqu'à la cellule marquée	Baja por las escaleras a la celda marcada.	Идите вниз к помеченной камере	Raggiungi la cella contrassegnata al piano inferiore	下楼前往带标记的牢房	一階の指定の房へ向かう
Text.Tutorial.ObjectiveK	Remove the Bed Sheet	Entferne das Bettlaken	Enlevez le drap	Quita la sábana de la cama.	Уберите простыню	Prendi le Lenzuola	撤去床单	ベッドシーツをはぎ取る
Text.Tutorial.ObjectiveL	Hang the Bed Sheet over the bars	Hänge das Bettlaken über das Gitter	Accrochez le drap de lit aux barreaux	Cuelga la sábana a las barras de la celda.	Повесьте простыню на решетку	Appendi le Lenzuola alle sbarre	将床单挂在横梁上	ベッドシーツを鉄格子に吊るす
Text.Tutorial.ObjectiveM	Chip the cell wall	Hacke die Zellenwand	Ébréchez le mur de la cellule	Pica el muro de la celda.	Ломайте стену камеры	Colpisci la parete della cella	凿牢房墙壁	房の壁を崩す
Text.Tutorial.ObjectiveN	Continue to chip away at the wall	Hacke die Wand weiterhin weg	Continuez de creuser le mur	Sigue picando en el muro.	Продолжайте ломать стену камеры	Continua a colpire la parete	继续凿墙壁	壁を崩し続ける
Text.Tutorial.ObjectiveO	Pick up the food tray in the food hall	Hebe das Essenstablett in der Markthalle auf	Ramassez le plateau de nourriture dans le réfectoire	Coge la bandeja de comida del comedor.	Возьмите поднос в столовой	Prendi il vassoio col cibo nel refettorio	在食堂拾取食物托盘	食堂で食事を受けとる
Text.Tutorial.ObjectiveP	Sit down on your usual seat	Setz dich an deinen gewohnten Platz	Asseyez-vous à votre place habituelle	Siéntate en tu silla de siempre.	Сядьте на свое обычное место	Siediti al solito posto	在老位置坐下	いつもの席にすわる
Text.Tutorial.ObjectiveQ	Enjoy the delicious 'cuisine'	Genieße die köstliche „Küche“	Dégustez la délicieuse « cuisine »	Disfruta de la deliciosa comida.	Попробуйте «великолепную» стряпню	Goditi il lauto pasto	享用 ‘美食’	“ごちそう”を味わう
Text.Tutorial.ObjectiveR	Return to the marked cell	Kehre zur markierten Zelle zurück	Retournez à la cellule marquée	Vuelve a la celda marcada.	Вернитесь к помеченной камере	Torna alla cella contrassegnata	返回带标记的牢房	指定の房へ戻る
Text.Tutorial.ObjectiveS	Chip through to the adjacent room	Hacke dich zum Nebenraum durch	Creusez jusqu'à la pièce adjacente	Pica hasta llegar a la sala contigua.	Проберитесь в соседнее помещение	Colpisci la parete fino ad arrivare alla stanza vicina	凿穿墙壁前往隔壁房间	壁を崩して、 隣の部屋へ進む
Text.Tutorial.ObjectiveT	Take the items from inside the desk	Nimm die Gegenstände aus dem Pult	Prenez les objets qui se trouvent à l'intérieur du bureau	Coge los objetos que hay dentro del escritorio.	Возьмите предметы в столе	Prendi gli oggetti dalla scrivania	从桌子里拿取物品	机の中のアイテムを奪う
Text.Tutorial.ObjectiveTA	Place the desk onto the marked location	Stelle das Pult auf die markierte Stelle	Placez le bureau sur l'emplacement marqué	Pon el escritorio en la zona marcada.	Поместите стол на отмеченное место	Posiziona la scrivania nel punto contrassegnato	将桌子放置在标记处	指定の場所に机を置く
Text.Tutorial.ObjectiveU	Cut the vent from on top of the desk	Schneide auf dem Pult die Lüftung auf	Découpez la bouche d'aération au-dessus du bureau	Corta la rejilla de ventilación desde lo alto del escritorio.	"Распилите крышку вентиляции, стоя на столе"	Taglia il coperchio del condotto d'aria sopra la scrivania	爬上桌子切割通风口	机に乗って、 ダクトカバーを切断する
Text.Tutorial.ObjectiveUA	Continue to cut the vent…	Schneide weiter die Lüftung auf ...	Continuez à découper la bouche d'aération…	Sigue cortando la rejilla de ventilación...	Продолжайте пилить крышку...	Continua a tagliare il coperchio...	继续切割通风口…… 	切断を続ける…
Text.Tutorial.ObjectiveV	Climb into the vent	Klettere in die Lüftung	Grimpez dans la bouche d'aération	Sube al conducto de ventilación.	Залезайте в вентиляцию	Arrampicati nel condotto d'aria	爬进通风口	ダクトへよじ登る
Text.Tutorial.ObjectiveW	Cut through the next vent cover	Schneide den nächsten Lüftungsdeckel durch	Découpez la grille de la bouche d'aération suivante	Corta la siguiente rejilla de ventilación...	Распилите следующую крышку	Taglia il coperchio del prossimo condotto d'aria	切割下一个通风口盖	次のダクトカバーを切断する
Text.Tutorial.ObjectiveX	Continue to cut through the vent cover…	Schneide den Lüftungsdeckel weiter durch ...	Continuez à découper la grille de la bouche d'aération…	Sigue cortando la rejilla de ventilación...	Продолжайте пилить крышку вентиляции...	Continua a tagliare il coperchio del condotto d'aria...	继续切割通风口盖…… 	切断を続ける…
Text.Tutorial.ObjectiveY	Exit the vent	Steige aus der Lüftung	Sortez de la bouche d'aération	Sal del conducto de ventilación.	Вылезайте из вентиляции	Esci dal condotto d'aria	离开通风口	ダクトから出る
Text.Tutorial.ObjectiveZ	Pick up the Shovel	Heb die Schaufel auf	Ramassez la pelle	Coge la pala.	Подберите лопату	Raccogli la Pala	拾取铲子	シャベルを拾う
Text.Tutorial.ObjectiveAA	Dig down into the underground	Grabe in den Untergrund hinein	Creusez le sol	Excava en el suelo.	Делайте подкоп	Scava per scendere sottoterra	挖地洞	地下まで穴を掘る
Text.Tutorial.ObjectiveAB	Continue to dig down into the underground…	Grabe weiter in den Untergrund hinein ...	Continuez de creuser le sol…	Sigue excavando en el suelo...	Продолжайте делать подкоп	Continua a scavare verso il basso...	继续挖地洞…… 	穴を掘り続ける…
Text.Tutorial.ObjectiveAC	Drop down into the underground	Steige in den Untergrund hinein	Descendez dans le trou	Salta al agujero que hay en el suelo.	Спускайтесь в проход	Scendi sottoterra	跳进地洞	地下へ飛び下りる
Text.Tutorial.ObjectiveAD	Dig ahead underground	Grabe im Untergrund voran	Creusez vers l'avant	Excava hacia delante siguiendo el agujero.	Копайте дальше	Scava sottoterra in avanti	在地下向前挖	地下を掘って進む
Text.Tutorial.ObjectiveAE	Continue to dig ahead underground…	Grabe weiter im Untergrund voran ...	Continuez de creuser vers l'avant…	Sigue excavando hacia delante por el agujero...	Продолжайте копать вперед...	Continua a scavare sottoterra in avanti...	在地下继续向前挖…… 	掘って進み続ける…
Text.Tutorial.ObjectiveAF	Continue to dig ahead underground…	Grabe weiter im Untergrund voran ...	Continuez de creuser vers l'avant…	Sigue excavando hacia delante por el agujero...	Продолжайте копать вперед...	Continua a scavare sottoterra in avanti...	在地下继续向前挖…… 	掘って進み続ける…
Text.Tutorial.ObjectiveAG	Continue to dig ahead underground…	Grabe weiter im Untergrund voran ...	Continuez de creuser vers l'avant…	Sigue excavando hacia delante por el agujero...	Продолжайте копать вперед...	Continua a scavare sottoterra in avanti...	在地下继续向前挖…… 	掘って進み続ける…
Text.Tutorial.ObjectiveAH	Dig upwards digging into the empty space	Grabe nach oben in das leere Feld	Creusez vers le haut dans l'espace vide	Excava hacia arriba por el hueco vacío.	"Копайте вверх, чтобы попасть в пустое пространство"	Scava verso l'alto nello spazio vuoto	向上挖， 进入开阔的空间	突き当りで頭上を掘る
Text.Tutorial.ObjectiveAI	Continue to dig upwards digging into the empty space…	Grabe weiter nach oben in das leere Feld ...	Continuez de creuser vers le haut dans l'espace vide…	Sigue excavando hacia arriba por el hueco vacío...	"Продолжайте копать вверх, чтобы попасть в пустое пространство..."	Continua a scavare verso l'alto nello spazio vuoto...	继续向上挖， 进入开阔的空间…… 	頭上を掘り続ける…
Text.Tutorial.ObjectiveAJ	Exit the underground through the hole	Steige durch das Loch aus dem Untergrund	Sortez du sol par le trou	Sal del agujero.	Вылезайте наверх через дыру	Risali da sottoterra attraverso la buca	从地洞里爬上去	穴から外へ出る
Text.Tutorial.ObjectiveAK	Pick up the Cutters 	Hebe den Seitenschneider auf 	Ramassez la pince 	Coge las tijeras. 	Подберите резак 	Raccogli i Taglierini 	拾取切割工具 	カッターを拾う
Text.Tutorial.ObjectiveAL	Cut through the fence	Schneide durch den Zaun	Découpez la clôture	Corta la valla.	Распилите прутья забора	Apri un varco nel recinto	切割围栏	フェンスを切断する
Text.Tutorial.ObjectiveAM	Continue to cut through the fence…	Schneide weiter durch den Zaun ...	Continuez de découper la clôture…	Sigue cortando la valla...	Продолжайте пилить прутья забора...	Continua ad aprire un varco nel recinto...	继续切割围栏…… 	切断を続ける…
Text.Tutorial.ObjectiveAN	ESCAPE!	FLIEH!	ÉCHAPPEZ-VOUS !	¡ESCAPA!	БЕГИТЕ!	SCAPPA!	逃跑！ 	脱獄する！ 
								
END								
