Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese
Text.MPCutscene.B	Ура-а!	Hurra!	Hourra !	¡Hurra!	Ура!	Urrà!	好耶！	ヒャッホー！
Text.MPCutscene.C	Це не цілковитий жах!	Das war nicht komplett unerträglich!	C'était pas si terrible !	¡Tampoco estuvo tan mal!	Это было не так уж плохо!	Non è stato così orrendo!	这完全不可怕嘛！	意外とよかったぞ！
Text.MPCutscene.D	Поверніться!	Kommt zurück!	Revenez !	¡Volved!	Вернитесь!	Tornate indietro!	回来！	アンコール！
Text.MPCutscene.E	На біс!	Mehr!	Encore !	¡Más!	Еще!	Bis!	继续！	もっとやれ～！
Text.MPCutscene.F	Ще раз!	Nochmal!	Encore !	¡Otra vez!	Повторите!	Ancora!	再来！	もう一度！
Text.MPCutscene.G	Що…	Was …	Que...	Qué...	Что...	Che cosa...	什么……	なんだ…
Text.MPCutscene.H	Зачекайте-но	Moment mal …	Une seconde.	Un momento	Погодите	Aspetta un minuto	等一下	ちょい待ち
Text.MPCutscene.I	Куди вони ділися?	Wo sind sie hin?	Où sont-ils allés ?	¿A dónde han ido?	Куда они делись?	Dove sono andati?	他们去哪儿了？	馬がいないぞ？
Text.MPCutscene.J	Живо! Перекрий-но!	Schnell! Grenzt sie ein!	Vite ! Enfermez-les à l'intérieur !	¡Rápido! ¡Encerradlos!	Скорее! Заблокируйте их!	Svelti! Bloccateli dentro!	快！把他们挡在里面！	急げ！フタをしろ！
Text.MPCutscene.K	Бувай!	Man sieht sich!	À plus !	¡Hasta luego!	До скорого!	Ci si vede!	再见！	んじゃまた！
Text.MPCutscene.L	Тут хтось є?!	Ist hier jemand?!	Il y a quelqu'un ?!	¿Hay alguien ahí?	Тут кто-то есть?!	C’è nessuno lì?!	哪儿有人吗？！	誰かいないか？
Text.MPCutscene.M	Відкрийте негайно!	Sofort aufmachen!	Ouvrez immédiatement !	¡Abrid inmediatamente!	Откройте немедленно!	Aprite subito!	立刻打开这个！	こいつをどかせぇ～！
Text.MPCutscene.N	Агов?	Hallo?	Il y a quelqu'un ?	¿Hola?	Эй?	Ehilà?	你好？	もしも～し？
								
Text.SPCutscene.A	О-о-ох!	Uff!	Ouf !	¡Uuuf!	У-уф!	Ufff!	汪！	ふうっ！
Text.SPCutscene.B	Я не відмовлюся!	Da sag ich nicht nein!	Pas de problème !	¡Con permiso!	Я так и сделаю!	Con piacere!	希望你不要介意！	では、遠慮なく！
Text.SPCutscene.C	Ай!	Autsch!	Aïe !	¡Ay!	Ой!	Ahi!	啊呀！	ぐふっ！
Text.SPCutscene.D	"Я надолужу в наступному році, чесно…"	"Nächstes Jahr mach ich das wieder gut, versprochen!"	"Je me rattraperai l'année prochaine, promis..."	"Te compensaré el año que viene, lo prometo..."	"Я наверстаю упущенное в следующем году, обещаю..."	"Rimedierò l’anno prossimo, lo prometto..."	明年我会作出补偿的，我保证……	この埋め合わせは来年するってことで…
Text.SPCutscene.E	"Ось так, треба забиратися звідси!"	"Also dann, weg von hier!"	"Bien, sortons d'ici !"	"¡Bien, salgamos de aquí!"	"Что ж, давайте убираться отсюда!"	"Bene, andiamocene di qui!"	现在，让我们赶紧离开吧！	さーて、こっからお暇しますか！
Text.SPCutscene.F	Овва!	Hoppla!	Oulà !	¡Guau!	Ух ты!	Ehi!	哇！	おおお！
Text.SPCutscene.G	Це досить легко!	Sachte!	Attention !	¡Así de fácil!	Это очень просто!	Andiamoci piano!	小心一点！	ちょろいぜ！
Text.SPCutscene.H	Гей! А де мій подарунок?!	He! Wo ist mein Geschenk?!	Hé ! Où est mon cadeau ?!	¡Oye! ¡¿Y mi regalo?!	Эй! Где мой подарок?!	Ehi! Dov’è il mio regalo?!	喂！我的礼物呢？！	おーい！オレのプレゼントはよ？！
								
Text.Presence.InGamePrison15	У надії отримати кілька хороших презентів у «Сантовий трус»! День %DAY%	Hofft auf gute Geschenke in Santa’s Shakedown! Tag %DAY%	J'espère avoir de beaux cadeaux lors de Santa's Shakedown ! Jour %DAY%	¡Ojalá haya buenos regalos en el Santa's Shakedown! Día %DAY%	Надеемся на хорошие подарки в «Santa's Shakedown»! День %DAY%	Sperando che ci siano dei bei regali in Santa's Shakedown! Giorno %DAY%	期待在 Santa's Shakedown 中领到超棒礼品吧！第 %DAY% 天	「サンタの持ち物検査」で素敵なプレゼントが届くのを待っている！ %DAY% 日目
Text.Presence.EscapedPrison15	Їде додому на Різдво! День %DAY%	Bin Weihnachten zuhause! Tag %DAY%	Rentre à la maison pour Noël ! Jour %DAY%	¡Vuelta a casa por Navidad! Día %DAY%	Домой на Рождество! День %DAY%	Si va a casa per Natale! Giorno %DAY%	回家过圣诞！第 %DAY% 天	わが家でクリスマスを堪能中！ %DAY% 日目
								
Text.ActivityFeed.EscapedPrison15.Cap	$USER_NAME_OR_ID їде додому на Різдво після «Сантовий трус»!	"$USER_NAME_OR_ID verlässt Santa's Shakedown, um an Weihnachten zuhause zu sein!"	$USER_NAME_OR_ID rentre à la maison pour Noël depuis Santa's Shakedown !	¡$USER_NAME_OR_ID se va a casa por Navidad gracias al Santa's Shakedown!	$USER_NAME_OR_ID отправляется домой на Рождество из тюрьмы «Santa's Shakedown»!	$USER_NAME_OR_ID va a casa per Natale con Santa's Shakedown!	$USER_NAME_OR_ID 逃离了 Santa's Shakedown，回家过圣诞了！	$USER_NAME_OR_ID が「サンタの持ち物検査」を突破し、クリスマスを堪能中！
								
Text.Milestone.DLC03.Escape1	Прорив периметра	Eingrenzungs-Ausbruch	Évasion du périmètre	Fuga del perímetro	Нарушение периметра	Evasione dal perimetro	外围突破	境界線突破
Text.Milestone.DLC03.Escape2	Перший у списку неслухняних	Oben auf der Liste unartiger Kinder	En haut de la liste des méchants	Los niños más malos de la lista	Первые в списке непослушных	Cima della Lista dei Cattivi	坏孩子名单榜首	監獄いちのいたずらっ子
Text.Milestone.DLC03.Escape3	Воно позаду тебе!	Hinter dir!	Derrière vous !	¡Detrás de ti!	Оглянись! Сзади!	È dietro di te!	就在你身后！	一世一代のクリスマス劇
Text.MPCutscene.O	Повертайтеся на сцену!	Kommt zurück auf die Bühne!	Revenez sur scène !	¡Volved al escenario!	Вернитесь на сцену!	Tornate sul palco!	回舞台上来！	ステージへ戻れぇ！
Text.MPCutscene.P	Ми хочемо ще!	Wir wollen mehr!	On en veut encore !	¡Queremos más!	Мы хотим еще!	Vogliamo il bis!	我们还要！	もっと見たいぞ！
Text.MPCutscene.Q	Ми любимо вас!	Wir lieben euch!	On vous aime !	¡Os queremos!	Мы вас любим!	Vi adoriamo!	我们爱你们！	愛してるぅ～！
Text.MPCutscene.R	Повторіть той дивний танець!	Macht nochmal diese komische Tanznummer!	Refaites votre danse habituelle !	¡Volved a hacer ese baile raro!	Повторите этот странный танец!	Rifate quello strano balletto!	再跳一次刚刚那个怪里怪气的舞！	あのヘンな踊りをもっかい頼む！
Text.MPCutscene.S	Хто-небудь бачив мій гаманець?!	Hat jemand meinen Geldbeutel gesehen?!	Quelqu'un aurait vu mon portefeuille ?!	¡¿Alguien ha visto mi cartera?!	Кто-нибудь видел мой кошелек?!	Qualcuno ha visto il mio portafoglio?!	有谁看到我的钱包了吗？！	あれれ、サイフがない？
Text.MPCutscene.T	У-у-у-у!	Wuhuuu!	Ouuuuh !	¡Vaya!	У-у-у!	Yeeee!	哇！	ヒューヒュー！
								
Text.WardenNote.Body	"\n - Не забудь завершити лист Санті та покласти йому солодощі. \n\n - Треба дістати фаршовий пиріг і трішки молока. \n\n - Також знадобиться морква для оленя. \n\n - Якщо вірити моєму небожу, коли кинути лист з моїм списком бажаного в камін, то про жадане взнає Санта? Техслужба не згодна і вважає це порушенням охорони праці та техніки безпеки. Можливо, слід поговорити з відділом кадрів."	"\n – Brief an den Weihnachtsmann und Leckereien für ihn nicht vergessen. \n\n – Brauche Mince Pie und etwas Milch. \n\n – Und eine Karotte für die Rentiere. \n\n – Mein Neffe sagt: Wenn ich den Brief mit meiner Weihnachtsliste in den Kamin lege, geht er direkt an den Weihnachtsmann! Das Wartungsteam ist dagegen. Sie haben es als Gesundheits- und Sicherheitsrisiko eingetragen. Vielleicht geh ich damit zur Personalabteilung."	"\n - Ne pas oublier de terminer la lettre au père Noël et de sortir les confiseries. \n\n - Obtenir une tarte aux fruits secs et du lait. \n\n - Et une carotte pour le renne. \n\n - D'après mon neveu, si je place la lettre avec ma liste de Noël dans la cheminée, leur contenu arrivera directement au père Noël. La maintenance désapprouve et considère cela comme une violation des règles de santé et de sécurité. Voyez ça avec les ressources humaines, peut-être ?"	"\n - No te olvides de escribir tu carta a Santa Claus y acompañarla con unos dulces. \n\n - Tengo que conseguir pastel de carne y leche. \n\n - También necesito una zanahoria para el reno. \n\n - Según mi sobrino, si pongo la carta con mi lista de Navidad en la chimenea, su contenido irá directo a Santa Claus. Los de mantenimiento no están de acuerdo y lo han clasificado como un peligro. Habla con recursos humanos."	"\n - Не забыть закончить письмо Санта-Клаусу и положить для него угощения. \n\n - Надо достать пирог с начинкой и молоко. \n\n - И еще нужна морковка для оленя. \n\n - Мой племянник говорит, что если положить письмо со списком подарков в камин, то его содержимое станет известно Санте. Ремонтники не согласны, они считают, что это вредно для здоровья и безопасности. Наверное, лучше отдать его сотрудникам отдела кадров."	"\n - Non dimenticare di finire la Letterina a Babbo Natale e di preparare delle leccornie per lui. \n\n - Mi serve un Pasticcio di macinato e del Latte. \n\n - Mi serve anche una Carota per la Renna. \n\n - Da quel che dice mio nipote, se brucio la Lettera e la mia Lista di Natale nel caminetto, il loro contenuto arriverà dritto a Babbo Natale... Quelli della Manutenzione non sono d’accordo e hanno definito questo una violazione delle norme di salute e sicurezza. Sarà bene discuterne con quelli delle Risorse Umane."	\n ——别忘了写完给圣诞老人的信，并且准备好招待他的点心。 \n\n ——需要一个肉馅饼和一些牛奶。 \n\n ——还要给驯鹿准备一根胡萝卜。 \n\n ——据我的侄子说，如果我把这封信和我的圣诞节清单放进壁炉，里面的内容就能直接传达给圣诞老人？维护已否决，并将此标记为对身体健康与人身安全的侵犯。或许可以去和 HR 商量一下。	\n - サンタへの手紙を書き、 食事を用意しておくこと。 \n\n - ミンスパイと牛乳を少々、手配しておくこと。 \n\n - それとトナカイ用のニンジンを用意しておくこと。 \n\n - わが姪っ子によれば、クリスマスの“欲しいものリスト”を 手紙と一緒に暖炉に入れておくと、 まっすぐサンタのもとへ届くらしい。 管理人は安全衛生法違反だとぎゃあぎゃあ言っているから、 人事部にでもかけ合ってみるか…
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
								
END								
