Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese				
&Text.Quest.TheDistraction.Desc	"Psst, wanna earn some extra cash?\n\nCause a distraction at $RuckusType so I can pick a pocket or two!"	"Pst, willst du extra Bares verdienen?\n\nSchaffe beim $RuckusType eine Ablenkung, damit ich in ein paar Taschen greifen kann!"	"Psst, tu veux te faire de l'argent ?\n\nFais diversion pendant la routine : $RuckusType pour que je fasse une poche ou deux !"	"Oye, ¿quieres conseguir dinero extra?\n\n¡Arma un jaleo a la hora de $RuckusType para que pueda robar un par de carteras!"	"Эй, хочешь подзаработать?\n\nОтвлеки охрану, когда начнется $RuckusType, а я обчищу парочку карманов!"	"Psss, vuoi guadagnare soldi extra?\n\nCrea un diversivo durante la routine $RuckusType così potrò frugare in qualche tasca!"	喂， 想挣点外快吗？ \n\n在 $RuckusType 期间制造骚动， 我就能去摸别人的口袋了！ 	おい、あんた！ ちょいとバイトしねえか？\n\n $RuckusType の時に、騒ぎを起こしてくれりゃいい。 そのスキにちゃちゃっと 盗みを働いちまうんでね！				
&Text.Quest.TheDistraction.Desc	If you create a distraction at $RuckusType I can remove a couple more chumps from my revenge list.\n\nWhat say you?	"Wenn du beim $RuckusType eine Ablenkung schaffst, kann ich schnell ein paar Gauner von meiner Racheliste streichen.\n\nWas sagst du?"	"Si tu fais diversion pendant la routine : $RuckusType, je pourrai rayer quelques crétins de ma liste de personnes à éliminer.\n\nQu'en penses-tu ?"	"Si armas un jaleo a la hora de $RuckusType, podré tachar a un par de tipos de mi lista de venganza.\n\n¿Qué me dices?"	"Если ты устроишь отвлекающий маневр, когда начнется $RuckusType, я смогу укоротить свой черный список на пару имен.\n\nЧто скажешь?"	"Se puoi creare un diversivo durante la routine $RuckusType, potrò cancellare un paio di nomi dalla lista.\n\nChe ne dici?"	如果你在 $RuckusType 制造骚动， 我就能去找几个我仇人名单上的家伙算账了。 \n\n你意下如何？ 	あんたが $RuckusType の時間に 騒ぎを起こしてくれりゃ、 わが「復讐リスト」を 消化できるんだけどよ？\n\nどう思う？				
&Text.Quest.TheDistraction.Desc	If you cause a scene next $RuckusType I can stitch up an adversary without them knowing.\n\nHow about it?	"Wenn du beim $RuckusType eine Szene machst, kann ich einen Widersacher übers Ohr hauen, ohne dass er etwas merkt.\n\nAlles klar?"	"Si tu fais diversion pendant la routine : $RuckusType, je peux avoir un adversaire sans qu'il le remarque.\n\nQu'en penses-tu ?"	Si montas un numerito en la próxima hora de $RuckusType podré acabar con un adversario sin que se den cuenta.\n\n¿Te parece?	"Если наведешь шуму, когда в следующий раз начнется $RuckusType, я смогу разобраться с противником так, что никто не узнает.\n\nИдет?"	"Se attiri l’attenzione durante la prossima routine $RuckusType, potrò fregare un avversario senza che lo sappiano.\n\nChe ne pensi?"	如果下次 $RuckusType 期间你能制造骚动， 我就能神不知鬼不觉地收拾掉我的对手。 \n\n怎么样？ 	次の $RuckusType の時に あんたがひと暴れ してくれりゃあ、 こっちは騒ぎに乗じて、 にっくき敵を ぶちのめして やれるんだが。 \n\nどう思う？				
&Text.Quest.TheMule.Desc	This $ItemToGet is a gift for $DeliverItemTo but I don't want them to know it's from me just yet.\n\nWould you kindly? 	"„$ItemToGet“ ist ein Geschenk für $DeliverItemTo, aber ich will noch nicht, dass das bekannt wird.\n\nWärst du wohl so nett? "	L'objet $ItemToGet est un cadeau pour $DeliverItemTo mais je ne veux pas qu'on sache que ça vient de moi pour l'instant.\n\nPeux-tu le transmettre ?	"Este/a $ItemToGet es un regalo para $DeliverItemTo, pero no quiero que sepan que me pertenece.\n\n¿Podrías? "	"У меня есть подарок для одного человека, $ItemToGet. Адресат — $DeliverItemTo, но лучше бы никому не знать, что подарок от меня.\n\nСделаешь одолжение? "	"Questo oggetto, $ItemToGet, è un regalo per $DeliverItemTo ma non voglio che sappia che è da parte mia.\n\nLo consegneresti tu? "	这个 $ItemToGet 是送给 $DeliverItemTo 的礼物， 但我暂时不想让他们知道东西是我送的。 \n\n能麻烦你跑一趟吗？  	この $ItemToGet は $DeliverItemTo への贈り物なんだが、 今はまだ、 オレからだってのは  知られたくないんだ。 \n\n頼まれてくれるかい、 親切さんよ？				
&Text.Quest.TheMule.Desc	"This $ItemToGet needs taking to $DeliverItemTo, but the guards are eyeballing me.\n\nHelp me out?"	"„$ItemToGet“ muss an $DeliverItemTo geliefert werden, aber die Wärter beobachten mich.\n\nKannst du helfen?"	"Cet objet $ItemToGet est destiné à $DeliverItemTo, mais les gardes me font les gros yeux.\n\nTu pourrais m'aider ?"	"Hay que entregar este/a $ItemToGet a $DeliverItemTo, pero los guardias no me quitan el ojo.\n\n¿Me ayudas?"	"$DeliverItemTo ждет от меня посылочку, но охрана с меня глаз не спускает.\n\nВот тебе $ItemToGet, передашь?"	"Questo oggetto, $ItemToGet, deve essere portato a $DeliverItemTo, ma le guardie mi stanno tenendo d’occhio.\n\nMi aiuteresti?"	这个 $ItemToGet 需要交到 $DeliverItemTo 手中， 但守卫们正盯着我呢。 \n\n帮我一把么？ 	この $ItemToGet を $DeliverItemTo へ届けなきゃいけないのに、 看守の見張りが厳しくってよ。 \n\n助けてくれるか？				
&Text.Quest.TheMule.Desc	"Oi, you free?\n\nTake this $ItemToGet and give it $DeliverItemTo. If the guards catch you with it, don't mention me."	"Hey, hast du Zeit?\n\nBring „$ItemToGet“ zu $DeliverItemTo. Wenn die Wärter dich damit schnappen, erwähn mich nicht."	"Hé, t'es dispo ?\n\nPrends cet objet $ItemToGet et donne-le à $DeliverItemTo. Si les gardes t'attrapent avec ça, ne leur dis pas que ça vient de moi."	"Oye, ¿estás libre?\n\nLlévale este/a $ItemToGet a $DeliverItemTo. Si te pillan los guardias, yo no te conozco."	"Эй, есть минутка?\n\n$DeliverItemTo ждет от меня посылочку. Вот $ItemToGet, отнесешь? Если тебя поймает охрана, про меня ни слова!"	"Ehi, ti disturbo?\n\nPrendi questa cosa, $ItemToGet, e dalla a $DeliverItemTo. Se ti beccano le guardie, non fare il mio nome."	喂， 你有空吗？ \n\n把这个 $ItemToGet 交给 $DeliverItemTo 。 如果途中被守卫逮到， 别把我拉下水。 	なあ、今ヒマか？\n\nこの $ItemToGet を $DeliverItemTo へ届けてくれねえか？ たとえ看守に捕まっても、 オレの名前は言うんじゃねえぞ。 				
&Text.Quest.TheMule.Desc	"Oi, you free?\n\nTake this $ItemToGet and give it $DeliverItemTo. If the guards catch you with it, don't mention me."	"Hey, hast du Zeit?\n\nBring „$ItemToGet“ zu $DeliverItemTo. Wenn die Wärter dich damit schnappen, erwähn mich nicht."	"Hé, t'es dispo ?\n\nPrends cet objet $ItemToGet et donne-le à $DeliverItemTo. Si les gardes t'attrapent avec ça, ne leur dis pas que ça vient de moi."	"Oye, ¿estás libre?\n\nLlévale este/a $ItemToGet a $DeliverItemTo. Si te pillan los guardias, yo no te conozco."	"Эй, есть минутка?\n\n$DeliverItemTo ждет от меня посылочку. Вот $ItemToGet, отнесешь? Если тебя поймает охрана, про меня ни слова!"	"Ehi, ti disturbo?\n\nPrendi questa cosa, $ItemToGet, e dalla a $DeliverItemTo. Se ti beccano le guardie, non fare il mio nome."	喂， 你有空吗？ \n\n把这个 $ItemToGet 交给 $DeliverItemTo 。 如果途中被守卫逮到， 别把我拉下水。 	なあ、 今ヒマか？\n\nこの $ItemToGet を $DeliverItemTo へ届けてくれねえか？ たとえ看守に捕まっても、 オレの名前は言うんじゃねえぞ。 				
&Text.Quest.TheMule.Desc	I'm tired of $DeliverItemTo crying like a baby about losing his $ItemToGet.\n\nCould you take him this replacement and say you found it? 	"Ich habe es satt, das Geheule von $DeliverItemTo über den Verlust von „$ItemToGet“ zu hören.\n\nKannst du bitte diesen Ersatz ausliefern und sagen, du hättest das gefunden? "	J'en ai assez que $DeliverItemTo chouine parce qu'il a perdu l'objet $ItemToGet.\n\nPeux-tu lui donner ceci en remplacement et lui dire que tu l'as trouvé ? 	Me he cansado de que $DeliverItemTo esté lamentándose todo el día de que ha perdido su $ItemToGet.\n\n¿Le podrías dar este recambio y decirle que lo has encontrado? 	"Мне надоело, что $DeliverItemTo все время хнычет, как дитя малое, из-за своей пропажи.\n\nВот $ItemToGet, отнесешь? "	"Non ne posso più di sentire $DeliverItemTo lamentarsi di aver perso una sua cosa, $ItemToGet.\n\nPotresti dargli questa dicendo che l’hai trovata? "	$DeliverItemTo 像个哭闹的小孩子一样， 不停抱怨他丢掉了 $ItemToGet ， 我都听腻了。 \n\n你能否把这个替代品交给他？ 就说是你找到的。  	$DeliverItemTo の野郎、 $ItemToGet をなくしたって ガキみたくワンワン 泣きやがって、 耐えられねえ。 \n\nこいつは代わりだ。 あんたが 見つけたってことにして、 あいつに渡してやってくれるか？				
&Text.Quest.TheMule.Desc	I'm swamped with orders and have no time to deliver them!\n\nTake this $ItemToGet to $DeliverItemTo and I'll line your pockets 	"Ich habe zu viele Aufträge und keine Zeit, sie auszuliefern!\n\nBring „$ItemToGet“ zu $DeliverItemTo und ich fülle deine Taschen auf. "	Je croule sous les ordres et n'ai pas le temps de leur faire honneur !\n\nPrends cet objet $ItemToGet pour $DeliverItemTo et je te remplirai les poches.  	¡Estoy hasta el cuello de pedidos y no tengo tiempo de entregarlos!\n\nLleva este/a $ItemToGet a $DeliverItemTo y llenaré tus bolsillos. 	"Меня завалили заказами, и мне некогда заниматься доставкой!\n\nВот $ItemToGet, отнеси, и я тебе заплачу. Заказчик — $DeliverItemTo. "	"Ho una marea di ordini e non ho tempo per fare le consegne!\n\nPorta questo oggetto, $ItemToGet, a $DeliverItemTo e ti ricompenserò "	我忙的要死， 没时间运送东西！ \n\n把这个 $ItemToGet 交给 $DeliverItemTo ， 我会付你报酬。  	注文がバンバン入ってきて、 配達する時間がありゃしない！\n\nこの $ItemToGet を $DeliverItemTo へ届けてくれたら、 あんたの懐をあっためてやるぜえ。 				
&Text.Quest.TheMule.Desc	Apparently I'm going to get battered if I don't give $DeliverItemTo my $ItemToGet!\n\nCould you pass it to them for me? 	"Wenn ich $DeliverItemTo nicht „$ItemToGet“ gebe, werde ich wohl zusammengeschlagen.\n\nKannst du ihm das ausliefern? "	"Apparemment, je serai battu si je ne donne pas l'objet $ItemToGet à $DeliverItemTo !\n\nPeux-tu leur donner de ma part ? "	¡Parece que me van a dar una paliza si no le entrego a $DeliverItemTo mi $ItemToGet!\n\n¿Haces tú la entrega? 	"$DeliverItemTo меня поколотит, если не получит вовремя то, что ждет!\n\nВот $ItemToGet, можешь передать? "	"A quanto pare mi picchieranno se non darò a $DeliverItemTo questo mio oggetto, $ItemToGet!\n\nPotresti darglielo tu da parte mia? "	显然， 如果我不把我的 $ItemToGet 交给 $DeliverItemTo 的话， 就会被狠狠揍一顿！ \n\n你愿意帮我把东西送过去吗？  	$DeliverItemTo を $ItemToGet に届けねえと、 オレはおそらく ボコボコにされる。 \n\nあんたが届けてくれるか？				
&Text.Quest.TheSuckUp.Desc	It happened - I got the call! Looks like that promotion is finally on the cards.\n\nI'll need my $Uniform cleaned for the occasion.	"Es ist passiert – ich wurde angerufen! Sieht so aus, als ob endlich eine Beförderung ansteht.\n\nDa sollte ich wohl „$Uniform“ reinigen lassen."	C'est bon - J'ai reçu l'appel ! On dirait que cette promotion va enfin tomber.\n\nJ'ai besoin que mon $Uniform soit propre pour cette occasion.	¡Ha sucedido! ¡Me han llamado! Parece que por fin me van a ascender.\n\nNecesito que mi $Uniform brille para la ocasión.	"Ура, свершилось, мне позвонили. Похоже, меня все же повысят.\n\nПо этому случаю вот тебе $Uniform, почисти хорошенько."	"È successo davvero, ho ricevuto la chiamata! Sembra che qualcuno qui stia per avere una promozione.\n\nLa mia uniforme, $Uniform, dovrà essere pulita per l’occasione."	我终于等到电话了！ 看来我终于能晋升了。 \n\n我需要请人把 $Uniform 洗干净， 到时候好穿。 	やったぜ、 ついにお呼びがかかった！ どうやら昇格は間違いなしだ。 \n\nこの機会に $Uniform をキレイに洗っとくか。 				
&Text.Quest.TheSuckUp.Desc	I need to look sharp for my date tonight.\n\nTake my $Uniform and get it cleaned.	Für meine Verabredung heute Abend muss ich gut aussehen.\n\nLass „$Uniform“ reinigen.	Je dois avoir l'air élégant pour mon rendez-vous de ce soir.\n\nPrends mon $Uniform pour le nettoyer.	Quiero tener buen aspecto para la cita de esta noche.\n\nCoge y lava mi $Uniform.	"У меня свидание, и мне нужно хорошо выглядеть.\n\nВот $Uniform, можешь почистить?"	"Devo sembrare intelligente all’appuntamento.\n\n Prendi la mia uniforme, $Uniform, e vai a lavarla."	我今晚有约会， 我得打扮得光鲜亮丽。 \n\n去把我的 $Uniform 洗了吧。 	今夜はデートだからピシッと決めたい。 \n\nこいつはオレの $Uniform だ、 洗っといてくれ。 				
&Text.Quest.TheSuckUp.Desc	"I have NO IDEA what this is on my $Uniform, but it smells rancid.\n\nYou might as well go get it cleaned for me."	"Ich habe KEINE AHNUNG, was das da auf „$Uniform“ ist, aber es stinkt gewaltig.\n\nLass sie lieber für mich reinigen."	"Je n'ai AUCUNE IDÉE de ce qu'est ce truc sur mon $Uniform, mais ça sent le rance.\n\nTu ferais bien de le faire nettoyer pour moi."	"No tengo NI IDEA de qué es esto que hay en mi $Uniform, pero huele a rancio.\n\nDale un lavado, anda."	"Понятия не имею, в чем моя одежда, но пахнет чем-то тухлым.\n\nВот тебе $Uniform, можешь почистить."	"Non ho la minima idea di cosa ci sia sulla mia uniforme, $Uniform, ma puzza di rancido.\n\nPotresti andare tu a lavarmela."	我不知道 $Uniform 上沾了什么， 但气味难闻得很。 \n\n要不你帮我洗洗吧。 	オレの $Uniform に変なモノが くっついてて、 すっげえ臭いんだ。 \n\nおまえが洗ってきてくれるか？				
&Text.Quest.TheSuckUp.Desc	I've got a meeting with the Warden later and I aim to impress!\n\nHurry along and clean my $Uniform for me!	Ich habe später einen Termin mit dem Wärter und möchte Eindruck machen!\n\nMach schnell und reinige „$Uniform“ für mich.	J'ai une réunion avec le directeur plus tard et je dois l'impressionner !\n\nDépêche-toi de nettoyer mon $Uniform pour moi !	¡Tengo una reunión con el alcaide y quiero tener buen aspecto!\n\n¡Date prisa y lava mi $Uniform!	"У меня сегодня встреча с Надзирателем, и я хочу произвести впечатление!\n\nВот $Uniform, скорее почисти!"	"Ho un incontro con il direttore e voglio fare una buona impressione!\n\nSbrigati e va’ a lavare la mia uniforme, $Uniform!"	过一会儿我要跟典狱长见面， 我打算给对方留下好印象！ \n\n快把我的 $Uniform 洗了！ 	あとで所長と会うんだ。 顔を売り込むチャーンス！\n\n急いでオレの $Uniform を洗ってこい！				
&Text.Quest.TheSuckUp.Desc	"I'd go and clean this $Uniform myself, but then you'd be bored wouldn't you.\n\nGet it done!"	"Ich würde „$Uniform“ selbst reinigen, aber dann wäre dir ja langweilig.\n\nKümmer dich darum!"	"Je pourrais laver cet $Uniform moi-même, mais tu t'ennuierais.\n\nOccupe-t'en !"	"Lavaría mi $Uniform personalmente, pero entonces tú te aburrirías, ¿verdad?\n\n¡A lavar!"	"Вот тебе $Uniform. Не то что я не могу почистить самостоятельно, но тогда ты заскучаешь.\n\nЗа дело!"	"Laverei io la mia uniforme, $Uniform, ma poi ti annoieresti.\n\nFallo tu!"	我也想自己洗 $Uniform ， 但那样的话你不就太无聊了吗？ \n\n还不快洗！ 	オレがこの $Uniform を洗ってきても いいんだが、 そしたらおまえが 退屈すんだろ？\n\nゴシゴシ洗えよ！				
&Text.Quest.TheWetBandit.Desc	I'd love to see the look on $FloodTarget's face if you flooded their toilet.\n\nIt'd be priceless!	"Das Gesicht von $FloodTarget möchte ich sehen, wenn du das Klo überschwemmst.\n\nDas wäre unbezahlbar!"	J'adorerais voir la tête de $FloodTarget si tu bouchais ses toilettes.\n\nCe serait impayable !	Me encantaría ver la cara de $FloodTarget si le inundas el baño.\n\n¡No tendría precio!	"Хочу увидеть лицо человека, которому затопили туалет. Особенно если это будет $FloodTarget.\n\nПросто мечта!"	Come mi piacerebbe vedere la faccia di $FloodTarget quando vedrà il suo WC otturato!\n\nSarebbe impagabile!	如果你能把 $FloodTarget 的马桶堵住的话， 我真想看看他们脸上的表情。 \n\n绝对够我乐上好一阵了！ 	$FloodTarget のトイレを 溢れさせてやれ。 ヤツのあわてた顔が 見たくってよお！\n\n一生の思い出になるぜ！				
&Text.Quest.TheWetBandit.Desc	What would really be hilarious is if you flooded $FloodTarget's toilet.\n\nCan you imagine?	"Echt lustig wäre es, wenn du das Klo von $FloodTarget überschwemmen würdest.\n\nKannst du dir das vorstellen?"	Ce serait vraiment tordant si tu bouchais les toilettes de $FloodTarget.\n\nT'imagines ?	¿No sería desternillante si inundases el baño de $FloodTarget?\n\n¿Te lo imaginas?	$FloodTarget заслуживает затопленного туалета. Это будет уморительно.\n\nТолько представь себе!	Sai che divertimento se otturassi il WC di $FloodTarget.\n\nRiesci a immaginarlo?	如果你能把 $FloodTarget 的马桶堵住的话， 那肯定很搞笑。 \n\n你能想象吗？ 	あんたが $FloodTarget のトイレを 逆流させたら、 メチャクチャ笑えると思わねえか？\n\n考えてもみろよ？				
&Text.Quest.TheWetBandit.Desc	I'm convinced $FloodTarget is keeping me in the dark about an escape tunnel! Perhaps the guards need reason to inspect that cell…\n\nCould you flood the toilet?	"Ich bin überzeugt, dass $FloodTarget mir einen Fluchtweg vorenthält! Vielleicht brauchen die Wärter einen Grund, die Zelle zu durchsuchen ...\n\nKannst du das Klo überfluten?"	Je suis sûr que $FloodTarget me cache un tunnel de secours ! Peut-être que les gardes ont besoin d'une raison pour venir voir...\n\nPeux-tu boucher les toilettes ?	"¡No hay duda de que $FloodTarget me oculta información sobre un túnel de escape! A lo mejor, los guardias necesitan un motivo para inspeccionar esa celda…\n\n¿Podrías inundar su baño?"	"$FloodTarget пытается утаить от меня свой подкоп! Возможно, охране нужна причина проинспектировать кое-чью камеру…\n\nМожешь затопить туалет?"	Sono convinto che $FloodTarget mi stia tenendo nascosto un tunnel per evadere! Magari le guardie hanno bisogno di un motivo per ispezionare la cella...\n\nPotresti otturare il suo WC?	我确信 $FloodTarget 知道越狱隧道的事但不告诉我！ 也许应该给守卫一些搜查那间牢房的理由…… \n\n你能把马桶堵住吗？ 	間違いない。 $FloodTarget はオレに隠れて、 脱獄用のトンネルを掘ってやがる。 だったら看守に、 房を調べる理由を与えてやるか… \n\nヤツのトイレを溢れさせてよ？				
&Text.Quest.TheWetBandit.Desc	"To earn the respect of your peers, it's tradition to flood $FloodTarget's toilet.\n\nIs that something you want?"	"Um dir den Respekt deiner Mitgefangenen zu verdienen, musst du das Klo von $FloodTarget überschwemmen.\n\nHast du Lust dazu?"	"Pour gagner le respect de tes pairs, la tradition est de boucher les toilettes de $FloodTarget.\n\nÇa te dirait ?"	"Para ganarte el respeto de los compañeros, es tradición inundar el baño de $FloodTarget.\n\n¿No te gustaría?"	"Чтобы заслужить уважение других заключенных, надо следовать традициям. Например, затопить туалет. Цель — $FloodTarget.\n\nЗаймешься этим?"	"Per guadagnare il rispetto dei tuoi pari, è tradizione otturare il WC di $FloodTarget.\n\nVuoi farlo?"	要赢得同辈的尊重， 一贯以来的做法就是堵住 $FloodTarget 的马桶。 \n\n你想这么干吗？ 	仲間の敬意を勝ち取りたきゃ、 伝統に従って $FloodTarget のトイレを 溢れさせてやりな。 \n\nあんたにやれっかな？				
&Text.Quest.TheWetBandit.Desc	"I used to get mad respect for being a serial prankster… But for some reason people got bored of me jumping out of bushes at them and prank calling them. Anyway, I'm planning a big comeback to the pranking scene by flooding $FloodTarget's cell! I know, hilarious right?!"	"Vor mir hatte man mal gehörig Respekt als Serienverarscher ... Aber irgendwann war es den Leuten egal, wenn ich aus Büschen sprang und ihnen Streiche spielte. Wie auch immer, ich plane ein großes Comeback mit dem Überschwemmen der Zelle von $FloodTarget! Ich weiß, zum Ablachen, was?!"	"J'étais immensément respecté pour être un farceur incorrigible... Mais pour je ne sais quelle raison, les gens se sont lassés que je leur saute dessus et fasse des canulars téléphoniques. De toute façon, je vais revenir sur le devant de la scène en inondant la cellule de $FloodTarget ! C'est hilarant, pas vrai ?"	"Antes me conocían por gastar bromas pesadas... Pero parece que la gente se ha cansado de que les dé sustos o haga bromas telefónicas. Aún así, estoy planeando volver a lo grande a la escena bromista, ¡inundando la celda de $FloodTarget! Lo sé, de locos, ¿verdad?"	"У меня славное прошлое уважаемого серийного пакостника, но почему-то всем надоело мое выпрыгивание из кустов или телефонные розыгрыши. Я планирую эффектное возвращение: собираюсь затопить туалет. Цель — $FloodTarget. Уморительно, правда?"	"Tutti mi rispettavano come gran maestro degli scherzi... Ma non so perché poi la gente si è stufata di vedermi saltar fuori dai cespugli e fare scherzi telefonici. Comunque, sto progettando di tornare sulla scena degli scherzi otturando il WC di $FloodTarget! Da morir dal ridere, vero?!"	我曾经痴迷于成为一个恶作剧者…… 但不知为何人们已经厌倦了我突然从草丛里冒出来以及打电话骚扰他们。 不管怎样， 我正计划着重新开始恶作剧大业， 方法是淹了 $FloodTarget 的牢房！ 很搞笑吧？！ 	かつてのオレはイタズラ名人として 名を馳せたもんだが、 今となっちゃあ、 オレが草むらから飛び出したり、 イタズラ電話をしたって、 誰も驚いてくれやしねえ… そこで $FloodTarget の房を水浸しにして、 イタズラシーンへ華麗なるカムバックを 果たしてやんのさ！ ああ、すっげえ笑えるだろ？				
&Text.Quest.TheWetBandit.Desc	Do you know what would right the many wrongs $FloodTarget's inflicted on me?\n\nFlooding their toilet of course! Make it so...	"Weißt du, was das Unrecht wiedergutmachen würde, dass $FloodTarget mir angetan hat?\n\nEine Toilettenüberschwemmung natürlich! Tu es ..."	"Sais-tu ce qui réparerait les torts que $FloodTarget m'a infligés ?\n\nBoucher ses toilettes, bien sûr ! Occupe-t'en..."	"¿Sabes que compensaría las trastadas que me ha hecho $FloodTarget?\n\n¡Inundarle el baño, por supuesto! Hazlo..."	"Знаешь, кто доставил мне уйму неприятностей? $FloodTarget! И я знаю, как отомстить.\n\nЗатопить туалет, конечно же! Сделаешь?"	Sai come la si potrebbe far pagare a $FloodTarget per tutti i mali chi mi ha causato?\n\nOtturando il suo WC! Fallo...	你知道该怎样教训那个老是欺负我的 $FloodTarget 吗？ \n\n当然是堵住他们的马桶了！ 去办吧…… 	$FloodTarget のオレへの過ちを 正すには、 どうすればいいかって？\n\nもちろん、 ヤツのトイレを 溢れさせてやるのさ！ しっかり頼むぜ… 				
&Text.Quest.WasteManagement.Desc	This $ItemToDestroy links me to an event I could get into a lot of trouble for!\n\nDo the honors of destroying it for me!	"„$ItemToDestroy“ stellt eine Verbindung zwischen mir und diesem Vorfall dar, wofür ich echt Probleme kriegen könnte.\n\nZerstör das bitte für mich!"	Cet objet : $ItemToDestroy me lie à un événement qui pourrait m'apporter beaucoup de problèmes !\n\nFais-moi le plaisir de le détruire pour moi !	¡Este/a $ItemToDestroy me relaciona con un evento que me podría acarrear muchos problemas!\n\n¡Ten el honor de hacer que desparezca!	"$ItemToDestroy связывает меня с событием, из-за которого у меня могут быть крупные неприятности!\n\nСделай одолжение — уничтожь эту штуку!"	"Questo oggetto, $ItemToDestroy, mi collega a un evento che mi farebbe mettere nei guai!\n\nFa’ i miei onori e distruggilo per me!"	这个 $ItemToDestroy 会把我卷入非常麻烦的事件中！ \n\n劳驾你帮我把它销毁！ 	この $ItemToDestroy のせいで、 オレは次から次へと厄介ごとを しょい込んでる気がする。 \n\n汝にそいつを破壊する 名誉を与えよう！				
&Text.Quest.WasteManagement.Desc	"Apparently I'm due a shakedown today. If they find this $ItemToDestroy I'm done!\n\nPlease, ditch it for me..."	"Bei mir soll heute durchsucht werden. Wenn sie „$ItemToDestroy“ hier finden, bin ich fertig!\n\nBitte schmeiß das für mich weg ..."	"Apparemment, je vais me faire racketer aujourd'hui. S'ils trouvent cet objet : $ItemToDestroy, je suis foutu !\n\nS'il te plaît, jette-le pour moi..."	"Parece ser que hoy me van a registrar. ¡Si encuentran mi $ItemToDestroy, me meteré en un lío!\n\nHaz que desaparezca por mí..."	"Судя по всему, мою камеру сегодня обыщут. Если они узнают, что у меня есть $ItemToDestroy, все пропало!\n\nПожалуйста, выручи меня."	"A quanto pare subirò una perquisizione oggi. Se trovano questo oggetto, $ItemToDestroy, è la mia fine!\n\nPer favore, fallo sparire..."	今天我要接受搜查了。 如果他们发现这个 $ItemToDestroy ， 我就完了！ \n\n拜托你把它处理掉…… 	今日はオレが検査を受ける番でさ、 この $ItemToDestroy が見つかったら、 オレはマジでおしまいだっての！\n\nお願いだ、 そいつを処分してくれ… 				
&Text.Quest.WasteManagement.Desc	I purchased this $ItemToDestroy only to find out it's stolen property.\n\nI'm not taking the blame - get it out my sight!	"Ich habe „$ItemToDestroy“ gekauft und dann herausgefunden, dass das gestohlenes Eigentum ist.\n\nIch bin unschuldig – schaff das von mir weg!"	J'ai acheté cet objet : $ItemToDestroy et me suis rendu compte qu'il a été volé.\n\nJe ne veux pas en subir les conséquences - emporte-le hors de ma vue !	"He comprado este/a $ItemToDestroy, pero he descubierto que es robado.\n\nNo voy a cargar con la culpa, ¡haz que desaparezca de mi vista!"	"Меня угораздило купить краденную вещь.\n\nНе хочу, чтобы меня посчитали вором! Вот $ItemToDestroy. Избавься от этой штуки."	"Ho comprato questa cosa, $ItemToDestroy, ma ho scoperto che era rubata.\n\nNon voglio prendermi la colpa, falla sparire!"	我买了这个 $ItemToDestroy ， 结果发现它是偷来的赃物。 \n\n我可不想背锅。 把它处理掉！ 	この $ItemToDestroy を買ったら、 あとで盗品だってわかってな。 \n\nあんたが処分してくれ、 オレは罪をかぶりたくねえ！				
&Text.Quest.WasteManagement.Desc	I borrowed this $ItemToDestroy off a buddy but then he double-crossed me.\n\nDrop it in the trash would ya?	"Ich habe mir „$ItemToDestroy“ von einem Kumpel geborgt, aber dann hat er mich hintergangen.\n\nSchmeiß das mal in den Abfall, ok?"	J'ai emprunté cet objet : $ItemToDestroy à un ami mais il m'a trahi.\n\nJette-le aux ordures s'il te plaît.	"He cogido este/a $ItemToDestroy de un colega, pero me ha dado la puñalada.\n\nQue acabe en la basura, ¿vale?"	"Сначала мне одолжили кое-что, а потом подставили.\n\nВот $ItemToDestroy, выбросишь в помойное ведро?"	"Ho preso in prestito questa cosa, $ItemToDestroy, da un amico, ma mi ha tradito.\n\nLa getteresti nell’immondizia, per favore?"	我问一个伙计借了这个 $ItemToDestroy ， 但他回头就出卖了我。 \n\n麻烦你把这东西丢到垃圾堆里好吗？ 	この $ItemToDestroy は 仲間に借りたんだが、 あいつオレのことを 売りやがってよ！\n\n処分しといてくれるか？				
&Text.Quest.WasteManagement.Desc	Everytime I see this $ItemToDestroy it reminds me of my ex.\n\nGet it out my sight!	"Jedes Mal, wenn ich „$ItemToDestroy“ sehe, denke ich an meine Ex.\n\nSchaff das weg von hier!"	À chaque fois que je vois cet objet : $ItemToDestroy ça me rappelle mon ex.\n\nMets-ça hors de ma vue !	Cada vez que veo este/a $ItemToDestroy me recuerda a mi ex.\n\n¡Que desaparezca de mi vista!	$ItemToDestroy постоянно напоминает мне о неудачном романе.\n\nУбери эту штуку с моих глаз!	"Questo oggetto, $ItemToDestroy, mi ricorda la mia ex.\n\nFallo sparire!"	每次我见到这个 $ItemToDestroy 都会想起我前任。 \n\n我不想再见到这东西！ 	この $ItemToDestroy を見るたびに、 昔の恋人を思い出しちまう。 \n\nさっさと捨てちまってくれ！				
