Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese
								
Text.MonsterEscape.TooFewPlayers	Я не здатен це зробити самостійно…	Ich schaffe das nicht alleine ...	Je n'y arriverai pas sans aide...	No puedo hacer esto solo…	Я не справлюсь в одиночку...	Mi ci vuole qualcun altro...	只靠我自己是不可能做到的…… 	1人ではできない…
Text.MonsterEscape.PlayerProximity	Я не можу втекти без решти!	Ich kann ohne die anderen nicht abhauen!	Je ne peux pas partir sans les autres !	¡No puedo irme sin los demás!	Я не могу бежать без остальных!	Non posso andarmene senza gli altri!	我不能自己一个人离开！ 	仲間を置いてはいけない！
								
								
								
Text.DLC02.SinglePlayerTip.Name	Могильна справа	Grabesstille	Une histoire à tomber par terre	Un asunto profundo	Дела могильные	Questione di tombe	墓穴事件	人を呪わば墓ふたつ
Text.DLC02.SinglePlayerTip.Desc	"Колишній власник сього закладу мав такий страх на душі бути похованим заживо, що він побудував таємний тунель у гробовищі. Тунель, який можна відімкнути лише спеціальним ключем.\n\nПотрапити туди зараз легко. На північному заході цієї установи виготовляють домовини. Усе просто: знаходиш вільну труну та залізаєш у неї, а персонал зі запалом покладуть її до решти у склепі. Але без ключа всі ці дії марні.\n\nКлюч від таємного проходу був утрачений давним-давно, але, певно, хтось із тутешніх знає, де його знайти."	"Ein ehemaliger Besitzer dieser Einrichtung hatte solche Angst, lebendig begraben zu werden, dass er in der Krypta einen geheimen Tunnel angelegt hat. Ein Tunnel der nur mit einem speziellen Schlüssel geöffnet werden kann.\n\nEs sollte nicht allzu schwierig sein, in die Krypta zu kommen. Särge werden im Nordwesten der Anlage hergestellt und vorbereitet. Finde einfach einen unbenutzten Sarg, leg dich hinein und die Angestellten werden ihn begierig in der Krypta zur Ruhe legen. Aber ... Ohne den Schlüssel wäre das ganze sinnlos.\n\nDer Schlüssel für den Geheimgang ist verlorengegangen, aber vielleicht weiß hier irgendjemand, wo er sein könnte?"	"L'ancien propriétaire de cet établissement avait tellement peur d'être enterré vivant qu'il a fait construire un tunnel secret dans la crypte. Un tunnel qui pourrait être ouvert à l'aide d'une clé spéciale.\n\nCe devrait être relativement facile d'entrer dans la crypte, de nos jours. Les cercueils sont fabriqués et préparés dans le complexe au nord-ouest. Il suffit de trouver un cercueil non utilisé et de se placer à l'intérieur, le personnel ne tardera pas à le déposer à l'intérieur de la crypte. Mais... tout cela ne servirait à rien sans la clé.\n\nElle a été perdue avec le temps, quelqu'un sait peut-être où la trouver ?"	"Un propietario anterior del establecimiento tenía tanto miedo de ser enterrado vivo que hizo construir un túnel secreto en la cripta. Un túnel que solo se podía abrir con una llave especial.\n\nEntrar en la cripta no debería ser un problema. Los ataúdes se hacen y preparan en el noroeste de la instalación. Solo tienes que encontrar un ataúd sin usar y entrar en él; los empleados lo pondrán en la cripta sin problemas. Pero... no serviría de nada sin la llave.\n\nLa llave del pasaje secreto se ha perdido, a lo mejor alguien de aquí sabe dónde encontrarla."	"Предыдущий хозяин очень боялся, что его похоронят заживо - поэтому в склепе построили секретный туннель. Этот туннель можно открыть только особым ключом.\n\nПопасть в сам склеп не слишком сложно. Гробы делают в северо-западной части участка. Найдите пустой гроб и залезьте в него, работники положат его в склеп. Но... все это будет бесполезно, если у вас не будет ключа.\n\nКлюч от секретного прохода был утерян, может, кто-нибудь здесь знает, где его найти?"	"Un precedente proprietario di questo stabilimento aveva così paura di essere sepolto vivo che ha fatto costruire un tunnel segreto nella cripta. Un tunnel che si può aprire soltanto con una chiave speciale.\n\nEntrare nella cripta non dovrebbe essere difficile, di questi tempi. Le bare sono prodotte e preparate a nord-est del complesso. Trova una bara vuota ed entraci dentro: il personale sarà felice di metterti a riposo nella cripta. Ma... sarebbe un'impresa vana senza la chiave.\n\nLa Chiave del passaggio segreto è andata perduta, magari qualcuno qui sa come trovarla?"	这里的前任所有者非常害怕遭到活埋， 于是他们在地底墓穴中建造了一条密道。 只有特制的钥匙才能打开通道的大门。 \n\n最近要进入地底墓穴也并非难事。 棺材的制作和准备工作在监狱的西北侧进行。 只要找一具空棺材钻进去， 就会有工人迅速地把你带入墓穴安置。 但是啊…… 若是没有钥匙， 这么做也不过是白忙一场。 \n\n密道钥匙早已遗失， 但这附近也许有人知道钥匙的下落？ 	この施設の元オーナーは 生き埋めにされるのを恐れるあまり、 霊びょうへと続く、 秘密のトンネルを掘ったんだ。 特殊なカギでしか開けられない、 トンネルをな。 \n\n霊びょうへ入るのは そう難しくない。 北西の部屋の 棺おけに 潜り込めば、 スタッフが霊びょうに まつってくれるさ。 ただし例のカギがないと、 単なる無謀な試みになっちまうが。 \n\nあとは誰かが 「隠し通路のカギ」の 在りかを 知っていれば…
								
Text.DLC02.MultiPlayerTip.Name	Пробудження почвари (ДЛЯ БАГАТЬОХ ОСІБ!)	Monsterparty (Mehrspieler-Tipp)	Purée de monstre (astuce multijoueur)	Puré de monstruos (consejo de multijugador)	Бал Монстров (Совет для М/П режима)	Monster Mash (consiglio Multigiocatore)	拼凑的怪物 （多人游戏提示） 	私のフランケン（マルチプレイ）
Text.DLC02.MultiPlayerTip.Desc	"Нещодавній дослід Професора частково готовий та знаходиться на північному сході установи.\n\nСя жахлива почвара, безсумнівно, злякає будь-кого на своєму шляху… вартові розбігатимуться хто куди, собаки тікатимуть із воєм у темряву, навіть начальник якомога скоріше робитиме ноги. Втеча не складе труднощів, якщо всі даватимуть драпака, щоб урятувати себе...\n\nПочварі бракує фінальних штрихів. Ба більше, треба буде оживити його електричним струмом. Блискавичник допоможе спрямувати удар блискавки на дах лабораторії…"	"Das neueste Experiment des Professors liegt halbfertig im Labor im Südosten der Anlage. \n\nDiese furchterregende Bestie würde zweifellos jedem Angst einjagen, der ihm in den Weg kommt ... Wachen würden sich zerstreuen, Hunde winselnd in den Schatten verschwinden und selbst der Wächter würde versuchen, so schnell wie möglich abzuhauen. Sollte ganz einfach sein, sich hier rauszuschleichen, wenn alle um ihr Leben rennen ...\n\nDas Monster braucht noch Teile zur Fertigstellung. Außerdem braucht es einen elektrischen Schlag, um es zum Leben zu erwecken. Ein Blitzableiter würde helfen, einen Blitz vom Dach in das Labor zu leiten ..."	"L'expérience la plus récente du professeur est incomplète, elle se trouve dans un labo au sud-est du complexe. \n\nCette créature terrifiante ferait certainement peur à tous ceux sur son chemin... Les gardiens se disperseraient, les chiens se cacheraient en gémissant dans les ombres, et même le Directeur essaierait de déguerpir d'ici le plus vite possible. Ce devrait être relativement facile de se faufiler dehors quand tout le monde sera occupé à essayer de sauver sa vie...\n\nIl manque les pièces finales au monstre. De plus, il lui faut une décharge électrique pour le ramener à la vie. Un paratonnerre pourrait aider à canaliser un éclair du toit jusqu'au labo..."	"El experimento más reciente del profesor ha quedado parcialmente acabado en un laboratorio que hay al sureste del recinto. \n\nEsa terrible bestia seguro que asusta a cualquiera... los guardias se dispersarían, los sabuesos se esconderían en las sombras y hasta el alcaide intentaría salir de aquí lo más rápido posible. Debería ser fácil entrar cuando todo el mundo corre para ponerse a salvo...\n\nAl monstruo le faltan las piezas finales. Además, necesita una descarga eléctrica para despertarlo. Un pararrayos ayudaría a dirigir un rayo desde el tejado hasta el laboratorio..."	"Последний эксперимент профессора почти завершен - он лежит в лаборатории на юго-востоке участка. \n\nЭтот устрашающий зверь напугает любого на своем пути... охранники разбегутся, собаки будут жалобно скулить в темноте - даже надзиратель попытается сбежать отсюда как можно быстрее. Ускользнуть будет очень просто, когда все будут разбегаться в страхе...\n\nМонстру не хватает последних частей. А еще понадобится электрический разряд, чтобы оживить его. Громоотвод поможет направить разряд молнии с крыши в лабораторию..."	"Il più recente esperimento del Professore si trova, parzialmente completo, in un laboratorio a sud-est del complesso. \n\nQuella bestia terrificante spaventerebbe a morte chiunque... le guardie si disperderebbero, i cani fuggirebbero nell'ombra a piangere, perfino il Direttore cercherebbe di scappare il più velocemente possibile. Dovrebbe essere abbastanza semplice sgattaiolare via mentre tutti fuggono per mettersi in salvo...\n\nAl mostro mancano delle parti. Inoltre, avrà bisogno di una scossa elettrica per animarsi. Un Parafulmine aiuterebbe a indirizzare un fulmine dal tetto al laboratorio..."	教授最新的实验产物还只是个半成品， 就躺在监狱的东南边。 \n\n那头可怕的怪物肯定能把所有碰见它的人都吓跑…… 看守们会被吓得四散而逃， 猎犬也只能躲在阴影里低声哀叫， 就连典狱长也会没命地逃跑。 趁着所有人都在逃命的空档， 你可以轻易地溜出去…… \n\n但这头怪物还缺一些部件才能完成。 另外， 它还需要电流的刺激才能活过来。 可以借助避雷针从屋顶上把雷击导入实验室…… 	施設の南東のラボには今、 教授の最新の実験体が 横たわっている。 \n\nあの恐ろしいバケモノが 目覚めたら、 みんなクモの子を散らすように 逃げていくはず… 看守たちはパニックを起こし、 番犬たちは怯えて引っ込み、 所長だって一目散に 逃げだすにちがいない。 そうした混乱に乗じれば、 簡単に外へ抜け出せるはずさ…\n\nもっとも、 あの怪物には 足りないパーツが いくつかあるうえ、 命を吹き込むには、 電気ショックを 与えないといけない。 避雷針があれば 屋上への落雷を、 ラボまで誘導 できるかもしれんが…
								
								
Text.Cutscene.Intro.A	Що за… Де я?	Wa... Wo bin ich?	Où... Où suis-je ?	¿Do... dónde estoy?	Чт... Где я?	Do... Dove sono?	什…… 我这是在哪儿？ 	こ…ここはどこだぁ？
Text.Cutscene.Intro.B	А ЩО ТИ ТАКЕ?!	WAS BIST DU?!	QUI ES-TU ?!	¡¿QUÉ ERES?!	ВЫ КТО?!	COSA SEI?!	你是谁？ 	あんた誰だよ？！
Text.Cutscene.Intro.C	Проснувся!	Du bist wach!	Tu es réveillé !	¡Estás despierto!	Вы проснулись!	Era ora che ti svegliassi!	你醒过来了！ 	目覚めたか！
Text.Cutscene.Intro.D	Тоді почнімо…	Dann lass uns anfangen!	Que la fête commence...	Comencemos...	Тогда начнем...	"Iniziamo, allora..."	那我们就开始吧…… 	では、始めよう…
Text.Cutscene.Intro.E	Тебе було відібрано Професором як піддослідного	Du wurdest vom Professor als Testperson ausgewählt.	Tu as été sélectionné par le professeur en tant que sujet de test.	El profesor te ha elegido como sujeto de pruebas.	Профессор выбрал вас в качестве испытуемого.	Il Professore ti ha selezionato come cavia.	你被教授选为了受试者。 	おまえは教授に選ばれた実験体だ
Text.Cutscene.Intro.F	Поталанило…	Du Glückspilz ...	Quelle chance tu as...	Has tenido suerte...	Повезло...	È il tuo giorno fortunato...	运气不错嘛…… 	幸運に思え…
Text.Cutscene.Intro.G	Ти повинен бути тут під час переклику	Du musst hier zum Appell antreten.	Tu dois venir ici pour assister à l'appel.	Se supone que debes venir para pasar lista.	Вы должны приходить сюда на перекличку.	Dovrai venire qui per un appello.	囚犯点名的时候你要上这儿来。 	点呼の時は必ずここへ来るように
Text.Cutscene.Intro.H	Тут наші кухарі подають їсти…	Unsere Köche servieren hier Essen ...	Nos cuisiniers servent de la nourriture ici...	Nuestros cocineros son muy buenos...	Повара готовят здесь еду.	I nostri chef servono il cibo qui...	这里的厨师手艺不错…… 	食事はここで供されるが…
Text.Cutscene.Intro.I	"Але вони скінчили вік років 90 тому, тож смаку в них…"	"Aber die sind seit 90 Jahren tot, also ist ihr Geschmackssinn etwas ..."	"Mais ils sont morts il y a déjà 90 ans, leur sens du goût est..."	"Pero murieron hace más de 90 años, por lo que tienen el sentido del gusto un poco..."	"Но они умерли 90 лет назад, поэтому их вкусовые рецепторы..."	"Ma sono morti 90 anni fa, quindi il loro senso del gusto..."	不过他们90年前就死了， 所以他们的味觉…… 	シェフは90年前に死んでるから、味のほうは…
Text.Cutscene.Intro.J	Немає…	Aus dem Leim gegangen ...	Particulier...	perdido...	Отсутствуют...	Se n'è andato...	不太正常…… 	“片目落ち”だ…
Text.Cutscene.Intro.K	Наші лікарі володіють усіма передовими знаннями…	Unsere Krankenstation besitzt neuestes medizinisches Wissen ...	Le personnel de l'infirmerie a suivi une formation de pointe...	El personal de la enfermería tiene conocimientos innovadores...	Работники лазарета обладают современными знаниями...	Il personale dell'Infermeria possiede conoscenze all'avanguardia...	我们的医护人员掌握着最前沿的知识…… 	われらが医務室には有能なスタッフが集まってる…
Text.Cutscene.Intro.L	Усе ж можна зцілити п’явками…	Alles kann mit Blutegeln behandelt werden ...	Tout peut être soigné avec des sangsues...	Las sanguijuelas lo curan todo...	"Обо всем, что можно вылечить пиявками..."	Le Sanguisughe possono curare tutto...	能靠蚂蟥妙手回春…… 	どんな病もヒルで治してしまうんだ…
Text.Cutscene.Intro.M	Я маю файний вигляд як на 105 літ, чи не так?...	"Ich habe mich mit meinen 105 Jahren gut gehalten, oder?"	"J'ai bonne mine pour quelqu'un qui a 105 ans, non ?..."	"Tengo buen aspecto para tener 105 años, ¿no?"	"Я хорошо выгляжу для 105-ти, да?"	"Sono in forma per avere 105 anni, no?"	我都105岁了， 还挺精神的吧？ …… 	105歳にしては若いだろう？
Text.Cutscene.Intro.N	Але чому я…	Aber warum bin ich ...	Mais pourquoi je suis...	Pero... ¿por qué...?	Но почему же я...	Ma perché...	可为什么我…… 	けど、オレは…
Text.Cutscene.Intro.O	Продовжмо…	Machen wir weiter ...	Continuons…	Sigamos.	Продолжим...	Continuiamo...	说回正事…… 	続けよう…
Text.Cutscene.Intro.P	У нас є тренажерний зал!	Wir haben ein Fitnessstudio!	Nous avons une salle de sport !	¡Tenemos un gimnasio!	У нас есть спортзал!	Abbiamo una palestra!	这儿还有个体育馆！ 	ジムもあるぞ！
Text.Cutscene.Intro.Q	Вочевидь, вам, теплокровним, подобається таке?	Anscheinend mögt ihr Warmblüter so etwas?	Il paraît que ceux au sang chaud comme toi aiment ce genre de chose ?	"Parece que a los que tenéis sangre caliente os gustan este tipo de cosas, ¿no?"	"Вроде вы, теплокровные, любите такое?"	"Sembra che questo tipo di cose piaccia a voi gente dal sangue caldo, no?"	你们这些温血动物不是最爱这玩意儿来着？ 	血の通ってる者は筋トレが大好きだろう？
Text.Cutscene.Intro.R	Наші сторожові собаки — ще один із експериментів Професора…	Unsere Wachhunde sind nur eines der Experimente des Professors.	Nos chiens de garde sont également des expériences du professeur...	Nuestros perros guardianes son un experimento del profesor...	Наши сторожевые псы - результаты эксперимента профессора...	I nostri cani da guardia non sono che uno degli esperimenti del Professore...	我们这儿的看门狗也是教授的实验产物之一…… 	この番犬たちも、教授の実験の一環にすぎん…
Text.Cutscene.Intro.S	Поєднання собачої ДНК і суцільної люті!	Sie sind eine Kombination aus Hunde-DNA und purer Aggressivität!	Une combinaison d'ADN canin et de pure agressivité !	¡Combinan ADN de perro y agresión pura!	Они - комбинация собачьей ДНК и чистой злобы!	Un mix di DNA di cane e pura aggressività!	教授在狗的基因中导入了极强的攻击性！ 	純粋な狂暴性を注入した、ハイブリッド犬だ！
Text.Cutscene.Intro.T	Але це не має сен…	Aber das ergibt keinen Si...	Mais ça n'a aucun sen...	Pero eso no tiene sent...	Но это бессмыслен...	Ma non ha sen...	可这又有什么意…… 	けど、意味がわから…
Text.Cutscene.Intro.U	ЖОДНИХ ЗАПИТАНЬ!	STELL KEINE FRAGEN!	JE T'INTERDIS D'EN DOUTER !	¡NO LO CUESTIONES!	НИКАКИХ ВОПРОСОВ!	NON CONTESTARE!	不许提问！ 	質問はするな！
Text.Cutscene.Intro.V	Професор вельми заклопотаний…	Der Professor ist sehr beschäftigt ...	Le professeur est très occupé...	El profesor está muy ocupado...	Профессор очень занят...	Il Professore è molto impegnato...	教授可是个大忙人…… 	教授はご多忙なお方だ…
Text.Cutscene.Intro.W	Тримайся подалі від його лабораторії…	Du musst dich von diesem Labor fernhalten ...	Tu ne dois pas t'approcher de son labo...	Debes mantenerte alejado de este laboratorio...	Держитесь подальше от его лаборатории...	Devi stare lontano dal suo Laboratorio...	不许靠近他的实验室…… 	このラボには近づかないように…
Text.Cutscene.Intro.X	А тепер… Шуруй у камеру…	Jetzt ... in deine Zelle ...	Maintenant... Dans ta cellule...	Ahora... a la celda...	А теперь... в камеру...	Forza... Nella tua cella...	好了…… 去你的牢房吧…… 	では…おまえの房へ案内しよう…
Text.Cutscene.Intro.Y	Але я не повинен бути тут…	Aber ich sollte nicht hier sein ...	Mais je ne devrais pas être là...	Pero yo no debería estar aquí...	Но я не должен тут находиться...	Ma non devo stare qui...	可我根本不该被关进来…… 	けど、なんでこの場所へ…
								
Text.Cutscene.Gen.A	Маю гарний улов цього разу…	Ich hab diesmal gute Beute gemacht ...	"J'ai reçu du bon butin, cette fois..."	Esta vez tengo una buena base...	В этот раз мне повезло...	Ho della buona merce stavolta...	我刚搞到了个好东西…… 	今回はえらい儲かったなぁ…
Text.Cutscene.Gen.B	Хтось дав мені око!	Jemand hat mir ein Auge gegeben!	Quelqu'un m'a donné un œil !	¡Alguien me ha dado un ojo!	Кто-то дал мне глаз!	Mi hanno dato un occhio!	有人给我甩了个眼色！ 	オレなんか目を頂いちまった！
Text.Cutscene.Gen.C	…справжнє око!	... ein echtes Auge!	... un véritable œil !	¡Un ojo de verdad!	...настоящий глаз!	...un vero occhio!	…… 连眼珠一起甩过来的！ 	…本物の目をぉ！
Text.Cutscene.Gen.D	Це відстійний костюм, чуваче…	"Das ist ein lahmes Outfit, Kumpel ..."	C'est ce que j'appelle une tenue vraiment ringarde...	"Ese disfraz da pena, tronco..."	Какой глупый наряд...	"Ehi, questi vestiti sono tremendi..."	老兄， 看这件织锦外套…… 	おいおい、ひでえ変装だな…
Text.Cutscene.Gen.E	Ох, ого…	Oh-oh ...	Oh oh...	Oh-oh...	Ой...	Oh oh...	啊哦…… 	えっと、その…
Text.Cutscene.Gen.F	Ось ЦЕ я розумію костюм…	DAS ist mal ein Outfit ...	"ÇA, c'est ce que j'appelle une tenue..."	¡Eso SÍ que es un disfraz!	вот ЭТО наряд...	Questi SÌ che sono vestiti...	这才叫外套嘛…… 	そうそう、あれこそ変装だ…
								
Text.Cutscene.MP.A	Живлення є!	Wir haben Strom!	On a de l'énergie !	¡Tenemos electricidad!	Есть энергия!	Abbiamo l'energia!	来电了！ 	電気が来てる！
Text.Cutscene.MP.B	Воно…	Das war’s ...	C'est y est...	Ya está...	Вот и все...	Ecco...	这是…… 	ついに…
Text.Cutscene.MP.C	Воно живе!	Es lebt!	C'est vivant !	¡Está vivo!	Он жив!	È vivo!	这东西是活的！ 	お目覚めだぁ！
Text.Cutscene.MP.D	Ця блискавка влучила в будівлю! 	Der Blitz hat das Gebäude getroffen! 	Le tonnerre a frappé le bâtiment ! 	¡Ese rayo ha impactado contra el edificio! 	Молния ударила в здание! 	Quel fulmine ha colpito l'edificio! 	刚才这监狱被雷劈了！ 	建物に雷が落ちたぞ！
Text.Cutscene.MP.E	Огляньте пошкодження…	Überprüfe es auf Schäden ...	Va voir s'il y a des dégâts...	Busca los daños...	Иди посмотри повреждения...	Vai a verificare i danni...	去搞点破坏…… 	被害を調べてこい…
Text.Cutscene.MP.F	"Так, Господарю…"	"Ja, Meister ..."	"Oui, maître..."	"Sí, maestro..."	"Да, хозяин..."	"Sì, signore..."	是， 主人…… 	はい、ご主人様…
Text.Cutscene.MP.G	А-А-А-А-А-А-Р-Р-Р-Р	UUUUURRRRRGGHHH	AAAAAUUUUURRRRRGGHHH	AAAAAUUUUURRRRRGGHHH	А-А-А-А-Р-Р-Р-Р-ГХХХ	AAAAAUUUUURRRRRGGHHH	呃——啊——	うがあぁぁぁぁあああ
Text.Cutscene.MP.H	ЩО ЗА?!!!	WAS ZUM?!!!	QU'EST-CE QUE ?!!!	¡¿QUÉ DEMONIOS...?!	ЧТО ЗА?!!!	MA CHE...?!!!	怎么回事？ 	なんだぁ？
Text.Cutscene.MP.I	А-А-А-А-А-А!	AAAAARRGHHH!	AAAAARRGHHH !	¡¡AAAAAAARGH!!	А-А-А--Р-Р-Р-ГХХХ	AAAAARRGHHH!	呃啊—— 	うわああああああああっｌ！
Text.Cutscene.MP.J	Схоже, хтось забув замкнути двері…	"Sieht so aus, als hätte jemand vergessen, die Tür abzuschließen ..."	On dirait que quelqu'un a oublié de verrouiller la porte...	Parece que alguien se ha olvidado de cerrar la puerta...	"Похоже, кто-то забыл запереть дверь..."	Sembra che qualcuno si sia dimenticato di chiudere a chiave...	看来有人忘记锁门了…… 	どうやら、誰かがカギを閉め忘れたらしい…
								
Text.Cutscene.SP.A	А шо то в нас таке?	Was haben wird denn hier?	Qu'avons-nous ici ?	¿Qué tenemos aquí?	Что у нас здесь?	Che cosa abbiamo qui?	看看我找到了什么？ 	こりゃなんだぁ？
Text.Cutscene.SP.B	Мабуть, одну пропустив…	Ich muss einen übersehen haben ...	On doit en avoir raté un...	Debo haberme dejado a alguno...	"Похоже, одного пропустил..."	Devo averne perso uno...	看来我们漏掉了一个…… 	一個運び忘れたか…
Text.Cutscene.SP.C	А тепер…	Na dann ...	Eh bien…	Bien...	Ну-ну...	Allora...	好了…… 	さてと…
Text.Cutscene.SP.D	Ну що тут скажеш! Отвір для ключа…	Was weißt du schon! Das Schlüsselloch ...	Qu'est-ce que t'en sais ! La serrure...	"Bueno, ¿qué sabes? La cerradura..."	Ну надо же! Замочная скважина...	Tu che ne sai! La serratura...	把你知道的都说出来！ 钥匙孔…… 	まあダメ元で！カギ穴は、と…
Text.Cutscene.SP.E	А-А-А-А-А!	AAARGHHH!	AAARGHHH !	¡AARRGHHH!	А-А-Р-Р-Р-ГХХХ!	AAARGHHH!	呃啊——！ 	うおおおっ！
Text.Cutscene.SP.F	Агов?...	Hallo? ...	Bonjour... ?	¿Hola?	Здравствуйте?...	Ehilà?...	你好？ 	誰かいますかー？
Text.Cutscene.SP.G	Маніяк!	Wahnsinniger!	Espèce de malade !	¡Maníaco!	Псих!	Folle!	疯子！ 	イカれドライバーめ！
								
								
								
Text.Frontend.DLC02.Name	Проклята варта	Wicked Ward	Wicked Ward	Wicked Ward	Wicked Ward	Wicked Ward	Wicked Ward	呪われた病棟
Text.Frontend.DLC02.Description	"Десятиліттями ця моторошна лікарня була закинутою, доки не її не привласнив геніальний, але схиблений учений! Раніше це було місце для відпочинку, а тепер у цих стінах знаходяться лабораторії та живуть жахливі потвори. Тут прекрасне місце, аби проводити випробування над ув’язненими! Будьте обережні… нежить вартує спокій, а примари блукають коридорами…"	"Nachdem es jahrzehntelang verlassen war, wurde dieses gruselige Krankenhaus nun von einem genialen, aber verdrehten Wissenschaftler übernommen! Einst war es ein Ort der Ruhe und Erholung, aber nun befinden sich hinter diesen Mauern Labore und entsetzliche Abscheulichkeiten. Der ideale Ort, um Experimente an Gefangenen durchzuführen! Sei gewarnt ... Untote Angestellte sorgen für Ruhe und Geistererscheinungen wandern durch die Flure ..."	"Après avoir été abandonné pendant des décennies, ce sinistre hôpital a été réquisitionné par un scientifique talentueux, mais dérangé ! Autrefois un lieu de repos et de guérison, ces murs renferment maintenant des laboratoires et abritent d'atroces abominations. C'est l'endroit parfait pour mener des expériences sur les prisonniers ! Attention... c'est un personnel de morts-vivants qui préserve la paix, et des fantômes hantent les couloirs..."	"¡Tras estar abandonado durante décadas, este lúgubre hospital ha sido adquirido por un brillante científico loco! Lo que antaño fue un lugar de reposo y recuperación, ahora alberga laboratorios y horrendas abominaciones. ¡Es el lugar perfecto para realizar experimentos con los prisioneros! Ten cuidado... Los no-muertos mantienen la paz en el lugar mientras los fantasmas se ocultan en las paredes..."	"Эта жуткая больница была годами заброшена, пока здесь не поселился гениальный, но очень странный ученый! Когда-то в этих стенах царил покой и люди восстанавливали душевные силы. Но сейчас здесь лишь лаборатории и жуткие, искаженные создания. Отличное место для экспериментов над заключенными! Будьте осторожны... За порядком здесь следит настоящая нежить, а по коридорам бродят призраки..."	"Abbandonato da decenni, questo inquietante ospedale è stato requisito da uno scienziato brillante ma folle! Un tempo era un posto per riprendersi e curarsi, ma ora queste mura contengono dei laboratori e ospitano spaventosi abomini. È il posto perfetto per fare esperimenti sui detenuti! Fai attenzione... il personale non morto mantiene la pace, mentre apparizioni spettrali vagano per i corridoi..."	这间令人毛骨悚然的医院曾遭人废弃数十年， 如今却被一名天才的疯子科学家所征用！ 这里曾是供人安眠和康复的场所， 现在则变成了实验室， 塞满了可怕的怪物。 这里是利用囚犯做实验的绝佳场所！ 千万小心…… 此地有不死族守卫守护， 厅堂中还徘徊着幽灵鬼怪。 	何十年も廃墟となっていたのち、 どこかのイカれた天才科学者が この不気味な病院を買い取った。 かつての治療と回復の場所は今や、 怪しい研究所が作られ、 おぞましい怪物や亡霊たちが徘徊し、 囚人たちへ人体実験を行うには うってつけの場所となっている。 施設を守るゾンビ看守どもには くれぐれもご注意を…
Text.Frontend.DLC02.Upsell	"Божевільний вчений і його зграя мерців вартують свою теро-торію готичних зал. Зовні зловісне небо з громом, дощем і блискавками огортає навколишні ліси. Вам знову доведеться майструвати, боротися та планувати втечу на волю із цієї моторошної надприродної в’язниці."	"Ein verrückter Wissenschaftler und seine Horde Untoter bewachen ihr Terror-torium in den grausigen Hallen. Draußen sind die Wälder bedeckt von einem unheilvollen Himmel voller Donner, Regen und Blitz. Wieder einmal wirst du Dinge herstellen, kämpfen und intrigieren müssen, um aus diesem schauerlichen, übernatürlichen Knast heraus in die Freiheit zu gelangen."	"Un scientifique fou et sa horde de gardiens morts-vivants gardent leur territoire dans ces salles gothiques. Dehors, le tonnerre gronde dans le ciel sinistre, la pluie et les éclairs recouvrent les bois environnants. Encore une fois, il faudra fabriquer des objets, se battre et se préparer pour s'échapper de cette effrayante prison surnaturelle."	"Un científico loco y sus esbirros no-muertos custodian su terror-torio desde las góticas estancias. En el exterior, un inquietante cielo de truenos, lluvia y relámpagos cubre los bosques colindantes. Una vez más, tendrás que crear, luchar y planear para conseguir escapar de este laberinto sobrenatural."	"Сумасшедший ученый и его толпа охранников-нежити хорошо охраняют свою «террор-торию». Снаружи - мрачное небо, застланное громовыми тучами, вспышки молний озаряют окрестные леса. Вам снова придется изготовлять предметы, драться и придумывать свой путь на свободу в этих сверхъестественных условиях."	"Uno scienziato pazzo e la sua orda di non morti fanno da guardia al loro terror-torio tra le stanze gotiche. I boschi circostanti sono ricoperti da un cielo di pioggia, tuoni e fulmini nefasti. Ancora una volta dovrai costruire oggetti, combattere e complottare per trovare la via di fuga da questa spaventosa prigione soprannaturale."	疯狂的科学家和他的不死族大军守卫着阴森厅堂中的恐怖领地。 在这片电闪雷鸣的不详天空之外， 大雨和雷电朝着周围的树木倾泻而下。 这一次， 你同样要在这座超自然的监狱之中制作工具， 奋力战斗， 找出通往自由的生路。 	マッドサイエンティストと ゾンビ看守たちが支配する、 恐怖に彩られた 廃病院へようこそ。 不吉な黒い空と 森が広がり、 激しい雷雨が 吹き荒れる中、 キミは今回もまた、 持ち前の器用さと 機転を武器に、 この異形の刑務所から 自由への脱獄を 果たさなければならない…
								
								
Text.DLC02.Guard.Prefix	Зомбі-наглядач	Zombie-Wachmann	Gardien zombie	Oficial zombi	Надзиратель-зомби	Agente zombie	僵尸狱警	ゾンビ看守
Text.DLC02.Warden.Prefix	Професор	Professor	Professeur	Profesor	Профессор	Professore	教授	教授
								
Text.Player.EmptyContainer	Тут пусто!	Der Container ist leer!	La caisse est vide !	¡El contenedor está vacío!	Контейнер пуст!	Il contenitore è vuoto!	这个箱子是空的！ 	コンテナが空だ！
								
Text.Prison.DLC02	Проклята варта	Wicked Ward	Wicked Ward	Wicked Ward	Wicked Ward	Wicked Ward	Wicked Ward	呪われた病棟
								
Text.JobName.TrickOrTreat.NoItem	Я мушу їм дати щось!	Ich kann das nur während der Arbeitszeit benutzen!	Mais je n'ai rien à leur donner!	¡No puedo darles nada!	Я ничего не могу им дать!	Non posso dare niente!	我不能给他们什么！	何もあげられない！
								
EscapeMethods.DLC02_Single	Могильна справа	Grabesstille	Une histoire à tomber par terre	Un asunto profundo	Дела могильные	Questione di tombe	墓穴事件	人を呪わば墓ふたつ
