Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese		
Text.PayphoneHint.WW3.A	Vague Hint (Wild West)	Vager Hinweis (Wild West)	Indice vague (Far ouest)	Pista leve (Salvaje Oeste)	Тонкий намек (Дикий Запад)	Indizio vago (Wild West)	不明确的提示 （狂野西部） 	曖昧なヒント（西部編）		
Text.PayphoneHint.WW3.B	This is the full tip you have purchased.	"Das ist der komplette Tipp, den du gekauft hast."	Voici l'astuce complète achetée.	Este es el consejo completo que has comprado.	"Это полный текст подсказки, которую вы купили."	Questo è il consiglio completo che hai acquistato.	这是你已购买的完全提示。 	購入したヒントはこれですべてです。		
Text.Player.NeedKeycard	Мені потрібна відповідна ключ-картка!	Ich brauche die richtige Schlüsselkarte!	J'ai besoin de la bonne carte !	¡Necesito la llave correcta!	Нужна правильная ключ-карта!	Serve la giusta chiave elettronica!	我需要正确的门卡！ 	正しいキーカードが必要だ！		
Text.PlayerSelect.Available	Доступно	Verfügbar	Disponible	Disponible	Доступно	Disponibile	可用	利用可能		
Text.PlayerSelect.Local	Локально	Lokal	Local	Local	Локал.	Locale	本地	ローカル		
Text.PlayerSelect.Remote	У мережі	Online	En ligne	En línea	В сети	Online	在线	オンライン		
Text.Presence.TimedOutPrison	Час вичерпано!	Ist die Zeit abgelaufen!	N'a plus de temps !	¡Se le ha acabado el tiempo!	Не хватило времени!	Ha esaurito il tempo!	已经没时间了！ 	タイムアップ！		
Text.Presence.VersusLoss	Замкнений у поєдинку	Eingesperrt in Versus	Enfermé en Versus	Bloqueado en el modo Contra	Застряли в режиме игры с соперником	Rinchiuso in VS.	关在了对战模式	対戦モードで収監中		
Text.Prison.Area_17	Зона 17	Area 17	Area 17	Area 17	Area 17	Area 17	17区	エリア17		
Text.Prison.Area_17.Description	Таємна військова база в пустелі - витвір найвищого рівня безпеки. Якщо зможете прослизнути повз надзвичайно відданної варти, є імовірність натрапити на технології не з цього світу...	"Diese geheime Militärbasis in der Wüste ist die Definition von Hochsicherheit. Wenn du an den unglaublich engagierten Wärtern vorbeikommst, findest du vielleicht eine Technologie, die nicht von dieser Welt ist ..."	"Cette base militaire secrète dans le désert est la définition même de la haute sécurité. Si tu parviens à te faufiler derrière ces gardes zélés, tu pourrais découvrir une technologie venue d'ailleurs..."	"Esta base militar secreta en el desierto es la definición de alta seguridad. Si puedes escabullirte de los guardias, te podrás encontrar con tecnología de otro mundo..."	"Эта тайная военная база в пустыне — эталон надежной защиты. Если вам удастся ускользнуть от преданных своему делу охранников, вы рискуете напороться на технологии из другого мира..."	"Questa base militare segreta nel deserto è la definizione stessa di massima sicurezza. Se riesci a non farti notare dalle zelanti guardie, potresti trovarti davanti a una tecnologia mai vista prima..."	沙漠里的这座秘密军事基地是戒备森严的代名词。 如果你能从无比警觉的守卫鼻子底下溜过去， 你也许能发现绝妙的技术…… 	ハイセキュリティの鑑とも 言うべき、 砂漠のど真ん中にある 極秘軍事施設。 信じがたいほど職務に忠実な 看守たちが目を光らせる その最奥部には、 地球外の テクノロジーが眠っている…		
Text.Prison.Centre_Perks	Центр-Перкс 2.0	Center Perks 2.0	Center Perks 2.0	Center Perks 2.0	Center Perks 2.0	Center Perks 2.0	中央公园2.0	センターパークス2.0		
Text.Prison.Centre_Perks.Description	"Після неймовірно великої кількости втеч та розгромний відгук від інспекційної комісії, начальник Центр-Перкс вирішив знести свою улюблену в’язницю і звести безпечнішу версію. Але, як то кажуть, «дехто ніколи не вчиться»."	"Nach einer absurden Anzahl an Ausbrüchen und einem verheerenden Bericht des Prüfungsausschusses, beschlossen die Wärter von Center Perks, ihr geliebtes Gefängnis niederzureißen und eine sicherere Version neu aufzubauen. Doch wie heißt das Sprichwort noch gleich? „Manche lernen’s nie“."	"Après une quantité incroyable d'évasions et une critique accablante du comité d'inspection, le directeur de Center Perks a décidé de détruire sa prison adorée et d'en reconstruire une plus sécurisée. Mais comme on dit : « certaines personnes n'apprennent jamais »."	"Después de una cantidad absurda de fugas y de una crítica devastadora por parte del comité de inspección, el alcaide de Center Perks ha decidido derruir su querida prisión y reconstruir una versión más segura. Pero, como dicen, «algunos no aprenden nunca»."	"После огромного числа побегов и разгрома от ревизионной комиссии надзиратель тюрьмы Center Perks решает разрушить свое детище до основания и построить более защищенную версию. Но, как говорится, не все учатся на своих ошибках."	"Dopo una quantità assurda di evasioni e una devastante recensione da parte del comitato di controllo, il direttore del Center Perks ha deciso di demolire la sua amata prigione e costruirne una più sicura. Ma, come si suol dire, certe persone non imparano mai."	经历了无数次越狱实验以及检察委员会完全不留情面的审查后， 中央公园的典狱长决定将自己心爱的监狱推倒重建成更加安全的版本。 但 ‘吃一堑长一智’ 这句话并不适用于所有人。 	呆れるほど多くの脱獄者を出し、 監査委員会からこき下ろされた結果、 所長は愛する刑務所を取り壊し、 より厳重な“バージョン2.0”へと 改修した。それでも、“塀の中の 懲りない面々”が  一掃されることはなく…		
Text.Prison.Dictator	Славетний устрій	The Glorious Regime	The Glorious Regime	The Glorious Regime	The Glorious Regime	The Glorious Regime	伟大的统治	栄光の帝国		
Text.Prison.Dictator.Description	"Велика пропаґандистська кампанія Славетного Вождя промила мізки мешканцям цього, колись щасливого та вільного місця, і зуміла переконати їх, що вони живуть у найвеличнішій та найбагатшій країні у всьому світі. Але вам відома геть інша правда…"	"Die umfangreiche Propaganda-Kampagne des Glorreichen Anführers hat die Bewohner dieses einst glücklichen und freien Ortes einer Gehirnwäsche unterzogen und ihnen eingetrichtert, sie würden in der größten und reichsten Nation der Welt leben. Aber du weißt es besser ..."	"La campagne de propagande de notre chef a convaincu les résidents de cet endroit autrefois libre et agréable, qu'ils vivaient dans la plus grande et plus prospère nation du monde entier. Mais tu sais ce qu'il en est..."	"La campaña propagandística del glorioso líder les ha lavado el cerebro a los residentes de este lugar, antes libre y feliz, con la idea de que viven en la nación más prospera y grande del mundo entero. Pero tú sabes que no es así..."	"Культ личности Великого вождя заставил жителей этой некогда счастливой и свободной страны поверить, что они представляют собой величайшую и процветающую нацию. Но вы-то знаете правду..."	"La vasta campagna di propaganda del Leader Glorioso ha lavato il cervello ai residenti di questo luogo, un tempo libero e felice, mettendogli in testa l’idea che vivono nella nazione più grande e prospera del mondo. Ma tu conosci la verità..."	伟大的领袖无处不在的政治宣传活动已经把此地曾经快乐而自由的居民洗脑， 现在他们相信自己居住在世界上最伟大、 最繁荣的国家里。 但你很清楚真相…… 	“栄光のリーダー”の広範な プロパガンダ戦略が功を奏し、 このかつては自由で、 平和だった 場所の住人たちは今や すっかり洗脳され、 世界一偉大でリッチな 国家に 暮らしていると 思い込んでいる。 もちろん、キミを除けば…		
Text.Prison.Gulag_Prison	Форт Тундра	Fort Tundra	Fort Tundra	Fort Tundra	Fort Tundra	Fort Tundra	苔原堡垒	フォートツンドラ		
Text.Prison.Gulag_Prison.Description	*Бр-р-р-р-р* - доволі прохолодне прийняття! Вас відправили до найхолоднішого куточка Сибірської тундри, де змушують працювати у жахливих умовах. Дуже скоро ви затужили за теплішим підсонням і такою далекою цивілізацією!	"*Brrrrrrrr* – Ziemlich frostiger Empfang! Du wurdest in die kälteste Ecke der sibirischen Tundra verfrachtet und du bist gezwungen, unter schrecklichen Bedingungen zu arbeiten. Schon bald sehnst du dich nach wärmeren Gefilden und einem Weg zurück in die Zivilisation!"	"*Brrrrrrrr* - Quel accueil glacial ! Vous vous retrouvez regroupés dans le coin le plus froid de la toundra sibérienne et forcés de travailler dans d'horribles conditions. Très rapidement, tu as envie de climats plus chauds et de retourner à la civilisation !"	*Brrr* ¡Que recepción tan fría! Te encuentras en el rincón más frío de la tundra siberiana forzado a trabajar en horribles condiciones. No tardarás en anhelar un clima más cálido ¡y en regresar a la civilización!	"*Брррррр* — Довольно холодный прием! Вас отсылают в самый холодный район сибирской тундры, где вы вынуждены работать в ужасных условиях. В скором времени вам начинает катастрофически не хватать тепла и благ цивилизации."	*Brrrrrrrr* - Un’accoglienza gelida! Ti ritrovi nel punto più freddo della tundra siberiana e devi lavorare in condizioni terribili. Non passa molto tempo prima che ti ritrovi a bramare climi più miti e un modo per ritornare alla civiltà!	*哆嗦* 接待真冷淡啊！  你发现自己带着行李来到了西伯利亚苔原最寒冷的角落， 并被迫在非常糟糕的条件下工作。 不久后， 你发现自己实在受不了， 迫切渴望回到气候温暖的文明社会里！ 	ブルルルルッ。 骨身も凍るような歓迎の中、 キミは気がつくと 極寒のシベリア、 ツンドラ地帯のまっただ中にいた。 この過酷な環境下で、 強制的に働かされるために… 間もなくキミは暖かい気候と、 文明的な暮らしを取り戻すべく、 自由への扉を探し求める…		
Text.Prison.Oil_Rig	В.Ї.В Офшор	H.M.P Offshore	H.M.P Offshore	H.M.P Offshore	H.M.P Offshore	H.M.P Offshore	离岸皇家监狱	オフショア海上監獄		
Text.Prison.Oil_Rig.Description	"Ніхто не відчуває себе таким же загубленим, як ці злодюжки! Хтось «розумний» вирішив, що занедбана бурильна платформа буде чудовим місцем для утримання правопорушників подалі - і то була правда. Навколо нічого, окрім моря на цілі милі, тож не дивно, що тут тримається рекорд з відсутности втеч."	"Niemand fühlt sich deplatzierter als diese Knackis! Ein „ganz Schlauer“ hat beschlossen, dass diese verfallene Bohrinsel der perfekte Ort wäre, um Gesetzesbrecher wegzusperren – und er hatte recht. Mit herrlichem Meerblick in einem Umkreis von Meilen ist es kein Wunder, dass sie eine Ausbruchsrate von 0 Prozent aufweist."	"Personne n'a autant l'impression d'être perdu en plein milieu de la mer que ces détenus ! Une personne « intelligente » a décidé que cette plate-forme de forage délabrée était l'endroit parfait pour enfermer des hors-la-loi, et elle a eu raison. Avec la mer pour décor à perte de vue, elle peut se vanter d'avoir un taux d'évasion de 0 %."	"¡Nadie se siente más fuera de su elemento que estos presos! Algún listo decidió que esta ruinosa plataforma petrolífera era el mejor lugar para encerrar a malhechores, y tenía razón. Con la única compañía de las vistas marítimas, no cabe duda de sus inexistentes fugas."	"Эти заключенные затеряны в открытом море! Какой-то умник решил, что эта дряхлая буровая платформа станет отличным местом для изоляции преступников — и он был прав! На многие мили вокруг эту тюрьму окружает морская вода — неудивительно, что число побегов из нее равно нулю."	"Nessuno si sente in alto mare come questi detenuti! Una persona ‘intelligente’ ha deciso che questa piattaforma di perforazione fatiscente era il posto perfetto per rinchiudere i criminali. E aveva ragione. Non essendoci altro che mare nel raggio di miglia, non sorprende che si registri uno zero per cento di evasioni."	恐怕没人能体会这些在海上漂泊的囚犯的感受。  不知是哪个‘聪明’的家伙决定将这座年久失修的钻井平台当成关押违法犯罪者的绝佳场所。 这个点子确实高明。 这里周围只有茫茫大海， 至今为止无人越狱也不足为奇了。 	海は広いな、大きいな。 ここの囚人たちはそう切実に 感じているはず。 どこかの“天才”がある日、 この荒れ果てた海上油田基地が、 無法者を閉じ込めておくには 理想的な場所だと気づいた。 四方を大海原に 取り囲まれており、 過去に1人の脱獄者も 出していない。		
Text.Prison.OldWestFort	Зміїні копальні	Rattlesnake Springs	Rattlesnake Springs	Rattlesnake Springs	Rattlesnake Springs	Rattlesnake Springs	响尾蛇之泉	ラトルスネイク・スプリングス		
Text.Prison.OldWestFort.Description	"Як ти там, друже? На старому заході добре відомо, що якщо ви уникнете петлі ката, місцевий шериф відправить вас у Зміїний форт. Опинившись поряд з найгіршими злочинцями в окрузі, ви вирішуєте вирватися з цієї калабані, будь-як, хоч і нечесно, але вирватись!"	"Hi, Partner! Im alten Westen ist es bekannt, dass, wenn du des Henkers Schlinge entkommst, dich der örtliche Sheriff nach Fort Rattlesnake schickt. Zusammen mit den niedrigsten Gesetzlosen des Bezirks beschließt du, auf Biegen und Brechen aus diesem Kittchen auszubrechen! "	"Salut, partenaire ! Tout le monde sait dans le Far West que si t'échappes à la potence, le shérif local t'envoie à Fort Rattlesnake. Vexé d'être aux côtés des hors-la-loi les plus minables du pays, tu décides de t'évader, par tous les moyens ! "	"¿Qué tal, colega? En el Viejo Oeste es de sobra conocido que, si te escapas de la horca, el sheriff te manda directo al Fuerte Rattlesnake. Improvisando junto a los criminales más infames del país, has decidido escaparte del trullo ¡a toda costa! "	"Здорово, мужик! На старом добром Диком Западе хорошо известно, что те, кому удалось избежать петли палача, попадают в форт Рэттлснейк. Оказавшись среди подонков общества, вы решаете бежать из этой каталажки — любым путем! "	"Ehilà, socio! È ben noto come nel vecchio West, se fuggi al capestro, lo sceriffo del posto ti manda a Forte Rattlesnake. Acciuffato insieme ai fuorilegge più infimi della contea, decidi di fuggire da questa gattabuia con ogni mezzo necessario. "	你好呀， 伙计！  众所周知， 在旧西部， 假如你侥幸躲过了上绞刑架的命运， 当地警长就会把你送去响尾蛇堡。 与当地最恶劣的歹徒共处的你决定逃出这座监狱， 不管用什么手段！  	よお、相棒！ この大西部では たとえ絞首刑を逃れても、 保安官の手でこの“ガラガラヘビ砦” へと送られるだけ。 郡内で最も下劣な悪党たちと 身を寄せ合いながら、 キミはなにがなんでも、 この地獄から 抜け出してやろうと誓う！		
Text.Prison.POW_Camp	Табір Д.У.В.І.П	K.A.P.O.W Camp	K.A.P.O.W Camp	K.A.P.O.W Camp	K.A.P.O.W Camp	K.A.P.O.W Camp	K.A.战俘营	カパウ強制収容所		
Text.Prison.POW_Camp.Description	"Потрапивши в полон у тилу ворога, ви та ваша сотня були відправлені до горезвісного табору Д.У.В.І.П. Не збираючись відсиджуватись решту війни, ви вирішуєте вишкірити ікла та знайти спосіб вибратись з цього місця в стилі справжнього голлівудського серцеїда!"	"Gefangen hinter feindlichen Linien finden du und deine Schwadron sich im K.A.P.O.W.-Lager wieder. Unzufrieden mit der Aussicht, den Rest des Krieges auszusitzen, beschließt du, deine Haartolle zu kämmen und im Stil eines Hollywood-Schwarms aus dieser Bude zu verschwinden!"	"Capturé au-delà des lignes ennemies, toi et ton escadron vous retrouvez jetés dans le tristement célèbre camp K.A.P.O.W. Non content d'avoir échappé à la guerre, tu peignes ta banane et décides de trouver un moyen de sortir de cet endroit comme une vraie star d'Hollywood !"	"Capturados tras la línea enemiga, tu escuadrón y tú dais con vuestros huesos en el infame campo K.A.P.O.W. No contento con perderte el resto de la guerra, decides peinarte el tupé y encontrar la manera de salir del trullo ¡como un auténtico galán de Hollywood!"	"Взятые в клещи рядами противника, вы со своей ротой оказываетесь в печально известном лагере для военнопленных K.A.P.O.W. Не желая сидеть на месте остаток войны, вы решаете причесать чубчик в стиле голливудского сердцееда и найти лазейку из этого притона!"	"Catturati dietro le linee nemiche, tu e il tuo squadrone vi ritrovate nel famoso K.A.P.O.W. camp. Non felice di saltare il resto della guerra, decidi di pettinarti il ciuffo e trovare un modo per uscire dal gabbio in vero stile amante di Hollywood!"	你连同队友在敌后被俘， 并被送到了臭名昭著的K.A.战俘营。 不甘在这里等到战争结束的你决定振作精神并想办法像好莱坞明星一样逃出这个地方！ 	敵陣深くで捕獲された キミたち部隊は、 悪名高きカパウ強制収容所へと 送られてしまう。 この中で終戦の時を待つなど 願い下げだ… そう考えたキミは ヘアスタイルをバシッと決め、 ハリウッドスターよろしく 脱獄することを決意する！		
Text.Prison.Space_Prison	С.С.Ш Аномалія	U.S.S Anomaly	U.S.S Anomaly	U.S.S Anomaly	U.S.S Anomaly	U.S.S Anomaly	异象号	アノマリー宇宙監獄		
Text.Prison.Space_Prison.Description	"В недалекому майбутньому купка переоцінених дослідників-першовідкривачів дійшли до безглуздої ідеї «Злодюжок у космосі». Тут сидять пристосовані до космосу злочинці, яких відправили на захищену міжзоряну станцію, що повинно розв’язати проблему переповнених в’язниць Землі."	"In der nicht allzu fernen Zukunft, erfindet eine überbezahlte Ideenschmiede den spatzenhirnigen Begriff „Knackis im Weltall"". Hier finden wir kosmisch angepasste Verbrecher, die in abgesicherte interstellare Stationen geschickt wurden, um das Problem der überfüllten Gefängnisse der Erde zu lösen."	"Dans un avenir pas trop lointain, un groupe de réflexion de pionniers surpayés a eu l'idée excentrique d'envoyer des détenus dans l'espace. Des criminels capables de s'adapter au cosmos sont envoyés vers des stations interstellaires sécurisées, conçues pour résoudre le problème des prisons bondées sur Terre."	"En un futuro no muy lejano, a un comité de sabios se le ocurrió la estúpida idea de llevar los presos al espacio. Aquí encontramos a criminales cósmicos embarcados hacia estaciones de seguridad interestelares, diseñadas para solucionar los problemas de superpoblación en las prisiones terrícolas."	"В недалеком будущем сотрудники научно-исследовательского центра с явно завышенной зарплатой придумали проект космической тюрьмы. Приспособленные для жизни в космосе преступники доставляются на космические станции, что призвано решить проблему переполненности земных тюрем."	"In un futuro non troppo lontano, un gruppo di esperti pionieri strapagati avrebbe ideato la balorda nozione di detenuti nello spazio. Qui troviamo criminali mandati su stazioni interstellari sicure, progettate per risolvere il problema delle affollate prigioni della Terra."	在不久的将来，  拓荒者团队里的一名收入过高的专家想出了把罪犯关在太空中这个异想天开的点子。 在这里， 已适应宇宙生活的罪犯们被送到戒备森严的星际空间站， 以解决地球上监狱人满为患的问题。 	さほど遠くない未来のある日、 パイオニアの集結する強欲な シンクタンクが、 “宇宙流し刑”という 愚かなアイデアを思いついた。 ここで暮らすのは、 宇宙に適応した 犯罪者たち。 地球の深刻な 刑務所不足を解消すべく、 厳戒態勢の宇宙ステーションへ 送還された者たちだ…		
Text.Prison.Transport_Boat	С.Ї.В Косатка	H.M.S Orca	H.M.S Orca	H.M.S Orca	H.M.S Orca	H.M.S Orca	虎鲸号军舰	監獄船オルカ		
Text.Prison.Transport_Boat.Description	"Натовпи в’язнів відправляють на віддалені острови, далеко-далеко від цивілізації. Ви не в захваті від ідеї опинитись у безвиході, тому волієте знайти спосіб вибратись з корабля до того, як шанси на успіх у вас будуть рівні шансам на виживання риби, витягнутої з води."	"Gefangene werden in Scharen auf eine entfernte Insel ganz weit weg von der Zivilisation verfrachtet. Da du auf keinen Fall gestrandet sein willst, würdest du viel lieber einen Weg vom Boot finden, ehe du wie ein Fisch auf dem Trockenen liegst."	"Les prisonniers sont envoyés en groupes sur une île distante, loin de toute civilisation. N'ayant pas envie d'être abandonné, tu ferais mieux de trouver un moyen de quitter le bateau avant d'avoir autant de chances de survie qu'un poisson hors de l'eau."	"Están mandando a los prisioneros en grupo a una remota isla, muy lejos de la civilización. No mola que te abandonen, será mejor que encuentres una manera de salir del barco antes de que te sientas como pez fuera del agua."	"Группы заключенных высаживают на отдаленном острове вдалеке от цивилизации. Не желая высаживаться на необитаемом острове, вы предпочитаете сбежать с корабля до того, как ваши шансы будут как у выловленной рыбы."	I prigionieri vengono spediti a frotte su un’isola remota molto lontana da ogni forma di civiltà. L'idea dell'abbandono non ti va a genio. Sarebbe meglio trovare un modo per scendere dalla barca prima che le tue possibilità diventino quelle di un pesce fuori dall’acqua.	犯人们正被成群结队送往一座远离文明社会的小岛上。 不愿意被困小岛的你决定在船到达目的地之前想办法逃生， 不然就真的插翅难飞了。 	文明から遠く離れた無人島へと 送られていく囚人たち。 島流しなんて冗談じゃない… そう思ったキミは、 なんとかこの船から 逃げ出してやろうと決意する。 まな板の上の魚のように、 望みが完全に断たれてしまう前に…		
Text.Prison.Transport_Plane	Повітряна в’язниця	Air Force Con	Air Force Con	Air Force Con	Air Force Con	Air Force Con	空军罪犯	エアフォース・コン		
Text.Prison.Transport_Plane.Description	"Пристебніть паски, пацюки! Лише найзаклятіші злочинці отримають цілий літак під час конвою. Втім це абсолютно точно квиток в один кінець, тож вам краще швидко діяти до приземлення."	"Schnallt euch an, Knackis! Nur die härtesten Kriminellen erhalten ein eigenes Flugzeug für den Transport. Doch eins ist sicher: es ist ein Ticket ohne Rückflug, also solltet ihr vor der Landung handeln."	"Attachez vos ceintures, les détenus ! Seuls les criminels les plus endurcis ont un avion entier à disposition lors de la phase d'escorte. Une chose est sûre, c'est un aller simple : tu dois donc agir vite avant de débarquer."	"¡Presos, abrochaos los cinturones! Solo los prisioneros reincidentes obtienen un viaje en avión privado con escolta. Solo hay una cosa segura: es un viaje de ida, así que asegúrate de actuar antes de aterrizar."	"Зэки, пристегните ремни! Только самые закоренелые преступники получают целый самолет для пересылки в тюрьму. Но одно я знаю наверняка — это билет в один конец. Не теряйте времени даром и не дожидайтесь посадки."	"Allacciate le cinture, detenuti! Solo i criminali più incalliti hanno un intero aereo durante la fase di accompagnamento. Ma una cosa è sicura: è un biglietto di sola andata, per cui sarà meglio agire in fretta prima di sbarcare."	犯人们， 系好安全带！  只有最劣迹斑斑的罪犯才能享受空中全程押解待遇。 不过有一点是肯定的： 这次飞行有来无回， 你最好在着陆之前迅速行动。 	シートベルトをお締めください、 囚人の皆さま！ 単なる護送に 飛行機を丸ごと 使わせてもらえるのは、 超凶悪な犯罪者たちだから。 もっとも、帰りのチケットは 決して手に入らない。 着陸する前に行動しなければ 永遠にクサい飯を食べるハメに…		
Text.Prison.Transport_Train	Залізниця «Притока пуми»	Cougar Creek Railroad	Cougar Creek Railroad	Cougar Creek Railroad	Cougar Creek Railroad	Cougar Creek Railroad	美洲狮海湾铁路	クーガークリーク鉄道		
Text.Prison.Transport_Train.Description	Ви та стерв’ятники над головою знаєте про свою долю, коли цей поїзд досягне кінцевої зупинки. Якщо ви хочете побачити ще один схід сонця, вам варто зійти з потяга.	"Du und die Geier über dir wissen, welches Schicksal dich erwartet, wenn dieser Zug sein Ziel erreicht. Wenn du noch einen Sonnenaufgang erleben willst, steigst du hier lieber aus, egal, was du dafür tun musst."	"Toi et les vautours qui volent au-dessus savez ce qui se trouve au bout de cette ligne. Si tu souhaites voir un autre lever de soleil, tu ferais mieux de te tirer à tout prix."	"Tú y los buitres que revolotean encima de ti sabéis el destino que os espera cuando el tren llegue a la última estación. Si piensas ver otro amanecer, será mejor que te bajes donde puedas."	"Только вы и стервятники, парящие в небе, знаете, какая судьба ждет вас в конце железнодорожного полотна. Если вы планируете увидеть еще один восход, вам лучше покинуть корабль, чего бы это ни стоило."	"Tu e gli avvoltoi sopra la tua testa sapete che destino vi attende quando questo treno raggiungerà il capolinea. Se hai intenzione di vedere un’altra alba, farai meglio a scendere con qualsiasi mezzo necessario."	你和上空的秃鹫都知道这列火车到达目的地后， 你会迎来怎样的命运。 如果你想见到明天的日出， 就最好想尽办法逃下火车。 	この列車が終着駅へたどり着いた時、 どんな運命が待っているのか… それを知っているのはキミと、 上空を旋回するハゲタカたちだけ。 もう一度朝日を拝みたいのなら、 どんな手を使ってでも 途中下車しなければならない。		
Text.Prison.Tutorial	Дільниця 17	Precinct 17	Commissariat 17	Precinct 17	Precinct 17	Precinct 17	17号警区	第17分署		
Text.Prison.Tutorial.Description	Цей необов’язковий центр для правопорушників - ідеальне місце для того, щоб навчитися основ або просто освіжити пам’ять, адже вони знадобляться вам, коли ви опинитеся у в’язниці.	"Dieses optionale Gefangenenlager für Missetäter ist der ideale Ort, um die Grundlagen zu lernen oder aufzufrischen, die du bei einer Inhaftierung brauchst."	Ce centre de détention optionnel pour délinquants est l'endroit idéal pour apprendre ou réapprendre les bases de l'évasion dont tu auras besoin quand tu seras vraiment incarcéré.	Este centro de retención opcional para malhechores es la ubicación perfecta para aprender o refrescar las nociones básicas de lo que necesitarás cuando seas encarcelado.	"Этот дополнительный пересыльный центр для нарушителей пригодится вам, чтобы получить или освежить в памяти знания, которые пригодятся во время настоящего заключения."	"Questo centro di detenzione per trasgressori è il luogo perfetto per imparare le cose fondamentali che ti serviranno quando la tua incarcerazione sarà definitiva, o per rinfrescarti le idee."	这座可选择的犯人监禁中心是你学习或温习正式服刑开始后的各项基本知识的绝佳场所。 	刑務所生活の基本を学ぶのに うってつけの、好きな時に入ることが 許される犯罪者収容センター。 リフレッシュしたい時にもおすすめ。		
Text.PrisonAlert.Caused	Уведено режим замикання,	"Verriegelung ausgelöst,"	État d'urgence activé	Bloqueo iniciado	Введен режим изоляции	Lockdown attivato	已开始封锁	施設が封鎖された！		
Text.PrisonAlert.Chipping	адже $PlayerName був спійманий на проколюванні.	weil $PlayerName beim Hacken erwischt wurde.	car $PlayerName s'est fait prendre à casser.	debido a que a $PlayerName lo han pillado picando.	т. к. заключ. $PlayerName пойман при проломе стены.	perché $PlayerName stava colpendo il muro.	因为 $PlayerName 在削凿时被逮到了。 	理由: $PlayerName が壁を壊しているところを見つかった。		
Text.PrisonAlert.Contraband	адже було знайдено контрабанду на підлозі.	weil Schmuggelware auf dem Boden gefunden wurde.	car des marchandises de contrebande ont été trouvées.	debido a que han hallado material de contrabando.	так как на этаже была найдена контрабанда.	perché c’era merce di contrabbando per terra.	因为有人在地上发现了违禁品。 	理由: 禁制品が床に落ちていた。		
Text.PrisonAlert.Cutting	адже $PlayerName був спійманий на прорізанні.	weil $PlayerName beim Sägen erwischt wurde.	car $PlayerName s'est fait prendre à couper.	debido a que $PlayerName lo han pillado cortando.	т. к. заключ. $PlayerName пойман при повреждении решетки.	perché $PlayerName stava tagliando il recinto.	因为 $PlayerName 在切割时被逮到了。 	理由: $PlayerName が柵を切っているところを見つかった。		
Text.PrisonAlert.DamagedTile	адже було виявлено пошкодження в’язниці.	weil Schäden am Gefängnis gefunden wurden.	car des dégâts matériels ont été constatés.	debido a que han encontrado daños en la prisión.	так как в тюрьме было обнаружено повреждение.	perché sono stati trovati danni alla prigione.	因为有人发现监狱受损。 	理由: 刑務所へのダメージが見つかった。		
Text.PrisonAlert.Decreased	Рівень безпеки знизився	"Sicherheitslevel gesenkt,"	Niveau de sécurité réduit	Nivel de seguridad disminuido	Уровень безопасности понижен	Livello di sicurezza diminuito	戒备等级下降	警戒度が下がった		
Text.PrisonAlert.Digging	адже $PlayerName був спійманий на копанні.	weil $PlayerName beim Graben erwischt wurde.	car $PlayerName s'est fait prendre à creuser.	debido a que a $PlayerName lo han pillado excavando.	т. к. заключ. $PlayerName пойман при подкопе.	perché $PlayerName stava scavando.	因为 $PlayerName 在挖掘时被逮到了。 	理由: $PlayerName が穴を掘っているところを見つかった。		
Text.PrisonAlert.DugHole	адже було знайдено вириту яму.	weil ein Loch gegraben wurde.	car les gardiens ont trouvé un trou.	debido a que han hallado un agujero.	так как был обнаружен подкоп.	perché è stato trovato un buco.	因为有人发现了一个挖出的窟窿。 	理由: 掘った穴が見つかった。		
Text.PrisonAlert.ItemMissing	адже було загублено ключ.	weil ein Schlüssel fehlt.	parce qu'une clé manque.	porque hay una llave perdida.	потому что нет ключа.	perché c’è una chiave che manca.	因为有把钥匙丢了。 	理由: カギの紛失に気づかれた。		
Text.PrisonAlert.MissedRoutine	адже в’язень $PlayerName порушив розпорядок.	weil $PlayerName die Routine verpasst hat.	car $PlayerName n'a pas suivi sa routine.	debido a que $PlayerName se ha saltado la rutina.	так как заключенный $PlayerName нарушил режим.	perché $PlayerName non ha seguito la routine.	因为 $PlayerName 没有出席例行活动。 	理由: $PlayerName が日課をすっぽかした。		
Text.PrisonAlert.MissingTile	адже було виявлено пошкодження в’язниці.	weil Schäden am Gefängnis gefunden wurden.	car des dégâts matériels ont été constatés.	debido a que han encontrado daños en la prisión.	так как в тюрьме было обнаружено повреждение.	perché sono stati trovati danni alla prigione.	因为有人发现监狱受损。 	理由: 刑務所へのダメージが見つかった。		
Text.PrisonAlert.OutLightsOut	адже $PlayerName зник зі своєї камери.	weil $PlayerName nicht in der Zelle war.	car $PlayerName a quitté sa cellule.	debido a que $PlayerName ha desaparecido de su celda.	так как заключенный $PlayerName отсутствовал в камере.	perché $PlayerName non era nella sua cella.	因为 $PlayerName 不在自己的牢房里。 	理由: $PlayerName が自分の房を抜け出した。		
Text.PrisonAlert.Raised	Рівень безпеки виріс,	"Sicherheitslevel erhöht,"	Niveau de sécurité augmenté	Nivel de seguridad aumentado	Уровень безопасности повышен	Livello di sicurezza aumentato	戒备等级上升	警戒度が上がった		
