Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese
Text.DLC04.MultiPlayerTip.Desc	""Мабуть, ти вже видів слона, якого вони тримають тут. Начальник його обожнює, він їсть краще ніж увесь персонал разом узятий. Такий раціон означає, що це чудовий суб’єкт, здоровий, витривалий… сильний. Певен, шо ті зовнішні стіни не змогли би його витримати… справа лише в тому, жеби змусити його рухатись! \n\n Слони ж бояться мишей, чи не так? Звісно, хтось доста хвацький міг би змайструвати мишу настільки правдоподібну, жеби налякати слона і змусити його тікати. \n\n Ох, і не забудь відчинити ворота, щоби слон мав де розігнатися і чкурнути до стін…"	"Du hast sicher den Elefanten gesehen, den sie hier haben, oder? Der Wächter liebt das Ding, es isst besser, als der Rest der Mitarbeiter hier zusammen. Diese Ernährung bedeutet, dass es ein feines Exemplar ist – gesund, robust … stark. Ich bin sicher, diese Außenwände würden ihm nicht standhalten … es geht bloß darum, ihn dazu zu bringen, sich zu bewegen! \n\n Elefanten haben angeblich Angst vor Mäusen, richtig? Sicherlich könnte jemand, der klug genug ist, eine Maus herstellen, die lebensecht genug ist, um den Elefanten zu einem Ansturm zu bewegen? \n\n Oh und denk daran, erst das Gehegetor zu öffnen, um dem Elefanten noch mehr Platz zu verschaffen, um Anlauf zu nehmen, wenn er auf die Wand zuläuft …"	"T'as vu l'éléphant qu'ils ont rapporté ici, hein ? Le Directeur adore cette bête, elle mange mieux que tous les membres du personnel réunis. Avec un régime pareil, ça ne peut être qu'un beau spécimen, sain, robuste… fort. Je suis sûr que ces murs extérieurs n'arriveraient pas à le retenir… Il suffit de le faire bouger ! \n\n Les éléphants sont censés avoir peur des souris, non ? Une personne aussi habile que toi n'aura aucun mal à fabriquer une souris aussi vraie que nature pour effrayer cet éléphant et le faire charger. \n\n Oh, et souviens-toi que la porte de l'enclos doit d'abord être ouverte pour permettre à l'éléphant de prendre de l'élan quand il se mettra à charger ces murs…"	"Seguro que habrás visto al elefante que tienen aquí, ¿verdad? El alcaide lo adora, come mejor que los demás miembros del equipo juntos. Tener esa dieta significa que es un magnífico ejemplar, sano, robusto... fuerte. Esas paredes exteriores no podrán mantenerlo a raya... ¡Solo es cuestión de hacer que se mueva! \n\n Se supone que los elefantes tienen miedo de los ratones, ¿no? Seguro que alguien lo suficientemente inteligente podría crear un ratón realista que asuste al elefante y le haga huir. \n\n Ah, y recuerda que primero debes abrir la puerta del recinto para que el elefante pueda acelerar cuando se dirija hacia esas paredes..."	"Тебе, конечно, уже довелось увидеть слона? Надзиратель его обожает. Слон питается лучше, чем весь остальной персонал вместе взятый. Благодаря такой диете это прекрасное животное здорово и находится в прекрасной форме... И еще он очень сильный. Думаю, внутренние стены не удержат его... Но нужно заставить его двигаться! \n\n Кажется, слоны боятся мышей, да? Мне кажется, кто-то умный может смастерить достаточно убедительную мышь, чтобы напугать слона и заставить его двигаться? \n\n Ах да, не забудь вначале открыть ворота вольера, чтобы дать слону пространство для разгона, когда он ринется на стену..."	"Devi aver notato che razza di Elefante che hanno qui, vero? Il direttore ama quell’animale, mangia meglio di tutto il personale messo insieme. Quella dieta lo rende un meraviglioso esemplare in salute, robusto... e forte. Di sicuro quei muri non riuscirebbero a contenerlo... se lo facessimo muovere! \n\n In teoria gli Elefanti hanno paura dei Topi, giusto? Una persona furba potrebbe creare un topo con sembianze realistiche per spaventare per bene quell’Elefante e metterlo in fuga! \n\n Oh, e ricorda che bisogna prima aprire il Cancello del recinto, per dare più spazio all’Elefante quando se la darà a gambe oltre quei muri..."	你一定已经在这儿见过了他们抓到的大象， 对吧？ 监狱长很喜欢这个东西， 它吃得比这里的其他员工加起来还要好。 这种饮食是一个好典范， 健康， 强健， 健壮。 我确信外面的那些墙没办法关住它……这只要让它动起来就行！  \n\n 大象应该害怕老鼠， 对吧？ 当然， 肯定有人足够聪明能做出栩栩如生的老鼠来惊吓大象， 让大象跑起来吧？  \n\n 噢， 别忘了先把围场的门打开， 当大象冲向那些墙的时候给它更大的空间来加快速度…… 	あんたもゾウがいるのを見たよな？ 所長はゾウが 大好きなんだ。 あの大飯ぐらいがね。 おかげで強くて立派なゾウに育った。 あの程度の外壁じゃあ、 閉じ込めてはおけないだろうな… 何かの拍子にゾウが暴れだしゃ、 ぶち破って逃げていくはずさ！\n\nゾウってのはネズミが苦手だろ？ 本物そっくりのネズミを作れば、 ゾウを脅かせるんじゃないか？\n\nただし、先にオリのゲートを開けておくんだ。 でないとゾウが外壁へ向かう際に、 勢いが十分つかないからな…
								
								
Text.Menu.DLCName04	Циркова втеча	Big Top Breakout	Big Top Breakout	Big Top Breakout	Big Top Breakout	Big Top Breakout	马戏团来临	監獄大サーカス
Text.Menu.DLCDescription04	"Алярм, алярм! Цей мандрівний цирк не схожий на інші, адже для вас виступатимуть в’язні! Приходьте, щоби насолодитись езотичними тваринами, магічними трюками та шоу злочинців, що у спробах їздити на одноколісних лайбах! Не турбуйтеся про безпеку, адже для нас вона першочергова! У цих клоунів немає жодного шансу для втечі!"	"Treten Sie näher, treten Sie näher! Dieser reisende Zirkus ist wie kein anderer! Gefängnisinsassen treten zu Ihrem Vergnügen auf! Kommen Sie und werden Sie unterhalten von exotischen Tieren, magischen Tricks und dem Spektakel von Verurteilten, die versuchen, Einrad zu fahren! Keine Sorge, Leute, Sicherheit ist oberstes Gebot! Diese Clowns haben keine Chance, auszubrechen!"	"Approchez, approchez ! Ce cirque itinérant est unique, puisque ce sont des détenus qui se produisent pour vous divertir ! Venez et profitez des animaux exotiques, des tours de magie et des détenus qui s'essaient au monocycle ! Ne vous inquiétez pas, la sécurité est notre priorité ! Ces clowns ne pourront jamais s'échapper !"	"¡Pasen y vean! ¡Este circo ambulante no tiene igual, aquí los presos trabajan para haceros reír! ¡Ven a disfrutar de animales exóticos, de trucos de magia y del espectáculo de convictos intentando montar en monociclos! ¡No os preocupéis, la seguridad es una cuestión prioritaria! ¡Esos payasos no podrán escapar!"	"Заходите, заходите! Этот бродячий цирк уникален, ведь здесь для вашего развлечения выступают заключенные! Заходите, чтобы полюбоваться экзотическими животными, волшебными фокусами, а также потрясающим зрелищем: заключенными, пытающимися ездить на моноциклах! Не волнуйтесь, ребята: безопасность на высшем уровне! Эти клоуны никоим образом не смогут сбежать!"	"Accorrete, accorrete! Questo circo itinerante non è come tutti gli altri, qui i detenuti della prigione si esibiscono per il tuo divertimento! Venite e lasciatevi intrattenere da animali esotici, trucchi magici e da spettacolari carcerati che cercano di salire sui monocicli! Ma non preoccupatevi gente, la sicurezza è una priorità assoluta! Questi pagliacci non potranno fuggire in alcun modo!"	来呀， 来呀！ 这个巡演的马戏团和其他的不同， 因为这是监狱囚犯们为您带来的表演！ 来享受奇异的动物、 神秘的魔术， 和那些骑着独轮车的囚犯们的演出吧！ 不必担心安全问题， 伙计们， 治安是这里的头等大事！ 这些小丑们绝无逃生之路！ 	寄ってらっしゃい、見てらっしゃい！ このサーカス団は そこいらのものとは ひと味ちがいます。 なんと、 ステージに立つのは 本物の囚人たち！ 世にも珍しい動物や マジシャン、 一輪車に乗った受刑者たちが 織りなす 究極のエンターテイメントを 心ゆくまでお楽しみください。 もちろん、セキュリティは万全なので ご心配なく！
Text.Frontend.DLC04.Upsell	"Grab your wig, a custard pie, and paint a smile on your face. It’s time to entertain the crowds at Big Top Breakout! When you’re done clowning around, you might find a way past the Strongmen & Strongwomen who patrol the tents with their vicious (yet talented) Poodle attack dogs!"	"Schnapp dir deine Perücke, eine Sahnetorte und mal dir ein Lächeln ins Gesicht. Es ist Zeit, beim Big Top Breakout die Massen zu unterhalten! Wenn du fertig herumgekaspert hast, findest du vielleicht einen Weg an den Kraftmenschen vorbei, die mit ihren bösartigen (und doch talentierten) Angriffspudeln die Zelte patrouillieren!"	"Mettez votre perruque, prenez une tarte à la crème et maquillez votre visage d'un grand sourire. Il est temps de divertir la foule à Big Top Breakout ! Quand vous aurez fini de faire le clown, vous pourrez trouver un moyen d'éviter les colosses qui patrouillent dans les tentes avec leurs chiens d'attaque vicieux (mais doués) !"	"Coged una peluca, un pastel de crema y dibujad una sonrisa en vuestras caras. ¡Hora de entretener a la muchedumbre en Big Top Breakout! ¡Cuando te canses de hacer payasadas, podrás abrirte camino pasando por los forzudos que patrullan las carpas con sus despiadados (y talentosos) caniches guardianes!"	"Хватайте парик, пирог с заварным кремом и рисуйте на лице улыбку. Пора развлекать толпу в «Big Top Breakout»! Когда закончите тут клоуна валять, попробуйте найти способ убежать, пройдя мимо силачей и силачек, охраняющих территорию между палатками со злобными (но талантливыми) пуделями."	"Afferrate una parrucca, una torta alla crema e dipingete un sorriso sui vostri volti. È ora di far divertire la folla con Big Top Breakout! Dopo esservi travestiti da pagliacci, forse riuscirete a scavalcare gli Uomini forzuti e le Donne forzute che sorvegliano i tendoni con i loro feroci (ma talentuosi) cani barboni d’attacco!"	带上你的假发， 一块蛋奶派， 重要的是带上你的微笑。 马戏团来临， 现在是娱乐大众的时间了！ 当你完成小丑表演， 你会发现一条经过那些在帐篷中巡逻的大力士&大力女士以及他们恶毒 （但又有才华） 的贵族恶犬的路！ 	カツラとパイを手に取って、 顔にはにっこりスマイルを。  今すぐピエロに変身して、 「監獄大サーカス」のお客様を喜ばせてあげよう。 もちろんステージで おどけ回ったあとは、 狂暴な天才プードルを従えた、 怪力自慢の看守たちの 目を盗んで、 このテントから抜け出そう！
Text.Prison.DLC04	Циркова втеча	Big Top Breakout	Big Top Breakout	Big Top Breakout	Big Top Breakout	Big Top Breakout	马戏团来临	監獄大サーカス
								
								
Text.Presence.InGamePrison16	Влаштовує шоу всього свого життя у «Циркова втеча»! День %DAY%	Die Show ihres Lebens auf die Beine stellend im Big Top Breakout! Tag %DAY%	Ils offrent le spectacle de leur vie à Big Top Breakout ! Jour %DAY%	¡Preparando el espectáculo de sus vidas en Big Top Breakout! Día %DAY%	Устройте лучшее представление в своей жизни в «Big Top Breakout»! День %DAY%	Preparando il miglior spettacolo di sempre in Big Top Breakout! Giorno %DAY%	在 马戏团来临 中上演他们生命的演出！ 天数：%DAY%	「監獄大サーカス」で一世一代のショーに出演中！ %DAY% 日目
Text.Presence.EscapedPrison16	Завершив клоунаду в «Циркова втеча»! День %DAY%	Herumkaspern im Big Top Breakout abgeschlossen! %DAY%	Finir de faire le clown à Big Top Breakout ! %DAY%	¡Fin de las payasadas en Big Top Breakout! %DAY%	Прекратили валять клоуна в «Big Top Breakout»! %DAY%	Rimuovendo il travestimento da pagliaccio in Big Top Breakout! %DAY%	完成了 马戏团来临 的小丑表演！ %DAY% 	「監獄大サーカス」のピエロ役を卒業した！ %DAY% 日目
								
Text.ActivityFeed.EscapedPrison16.Cap	$USER_NAME_OR_ID завершив клоунаду в «Циркова втеча»!	$USER_NAME_OR_ID hat das Herumkaspern im Big Top Breakout abgeschlossen!	$USER_NAME_OR_ID a fini de faire le clown à Big Top Breakout !	¡$USER_NAME_OR_ID ha terminado de hacer payasadas en Big Top Breakout!	$USER_NAME_OR_ID прекращает валять клоуна в «Big Top Breakout»!	$USER_NAME_OR_ID ha rimosso il travestimento da pagliaccio in Big Top Breakout!	$USER_NAME_OR_ID 完成了 马戏团来临 的小丑表演！ 	$USER_NAME_OR_ID が「監獄大サーカス」のピエロ役を卒業した！
								
Text.Stats.MagicianDaysWorked	Фокусів виконано	Tricks vorgeführt	Tours effectués	Trucos realizados	Выполненные фокусы	Trucchi eseguiti	魔术表演	演じたトリック
Text.Stats.MagicianJob	Фіґляр	Magier	Magicien	Mago	Фокусник	Mago	魔术师	マジシャン
								
Text.Milestone.DLC04.Escape1	Прорив периметра	Eingrenzungs-Ausbruch	Évasion du périmètre	Fuga del perímetro	Нарушение периметра	Evasione dal perimetro	外围突破	境界線突破
Text.Milestone.DLC04.Escape2	Ні на гарматний постріл	Es Ist Gewagt	C'est pas gagné	Un largo vuelo	Это большой риск	Tentativo disparato	这是大胆的尝试	もう一度、あの空へ
Text.Milestone.DLC04.Escape3	Завідна розбишака	Aufzieh-Händler	Marchand de rêve	Mercader de cuerda	Заводной купец	Il topo nella stanza	发条商人	からくり商人
								
								
Text.DLC04.Intro.Cutscene.A	Ласкаво просимо!	Willkommen!	Bienvenue !	¡Saludos!	Добро пожаловать!	Salve!	欢迎！ 	ようこそ！
Text.DLC04.Intro.Cutscene.B	Ми змогли тебе викупити з попередньої в’язниці…	"Es war uns möglich, dich aus deinem vorherigen Gefängnis zu holen …"	Nous avons pu te récupérer de ton ancienne prison…	Hemos logrado sacarte de tu antigua prisión...	Мы сумели освободить вас из предыдущей тюрьмы...	Siamo riusciti a prelevarti dalla tua precedente prigione...	我们已经能够从你之前的监狱中抓到你…… 	キミを刑務所から引き抜けてよかった…
Text.DLC04.Intro.Cutscene.C	"Ми отримали артиста — вони звільнили камеру…"	"Wir erhalten einen Performer, das Gefängnissystem erhält eine freie Zelle …"	"On nous donne un artiste de cirque, la prison libère une de ses cellules…"	"Nosotros obtenemos un artista, el sistema penitenciario libera una celda..."	"Мы получаем исполнителя, а в тюрьме освобождается камера..."	Noi troviamo un intrattenitore e la prigione libera una cella...	我们找到了一个表演者， 监狱系统打开一个牢房…… 	我々は新たなパフォーマーを獲得し、刑務所は房がひとつ空く…
Text.DLC04.Intro.Cutscene.D	Кожен при виграші!	Jeder gewinnt!	Tout le monde y gagne !	¡Todos ganamos!	Все получают свою выгоду!	E tutti sono contenti!	每个人都是胜利者！ 	ウィンウィンというやつだ！
								
Text.DLC04.Intro.Cutscene.E	Я стратив роки, щоби Cirque Du Catastrophe…	"Ich habe Jahre damit verbracht, den Cirque Du Catastrophe aufzubauen …"	Ça fait des années que je développe le Cirque Catastrophe…	Durante años he estado convirtiendo el Cirque Du Catastrophe…	Я многие годы работаю над цирком Cirque Du Catastrophe…	Mi ci sono voluti anni per far diventare Cirque Du Catastrophe...	我花了数年的时间来策划马戏团大灾难…… 	私は“ダイサンジ・デ・サーカス団”を何年もかけて育ててきた…
Text.DLC04.Intro.Cutscene.F	Став найкращим мандрівним цирком! 	Bis hin zum feinsten Wanderzirkus! 	pour qu'il devienne le meilleur cirque itinérant ! 	¡En el mejor circo ambulante! 	"И хочу, чтобы он стал самым лучшим бродячим цирком! "	...il miglior circo itinerante! 	进入最好的巡游马戏团！  	世界一のサーカス団にするために！
Text.DLC04.Intro.Cutscene.G	Використав залишки тюремщини…	Den Überfluss des Gefängnissystems verwenden …	J'utilise les excédents du système carcéral…	Aprovechando la sobrepoblación del sistema penitenciario...	Я использую отбросы тюремной системы...	Ho sfruttato le prigioni sovraffollate...	带领来自监狱中的多余的罪犯…… 	刑務所制度のおこぼれを活用し…
Text.DLC04.Intro.Cutscene.H	Для розважання натовпу!	Um die Menge zu unterhalten!	pour divertir la foule !	¡Para entretener a la muchedumbre!	Чтобы развлекать толпу!	...per continuare a divertire la folla!	来让人们感受到快乐！ 	観客を喜ばせてきたのだ！
Text.DLC04.Intro.Cutscene.I	Що, звісно, означає…	Das heißt natürlich …	Ce qui signifie bien évidemment…	Lo que significa que...	"И конечно же, это значит..."	Questo ovviamente significa...	这当然意味着…… 	それはもちろん…
Text.DLC04.Intro.Cutscene.J	Від тебе тут ЧЕКАЮТЬ виступів…	"Von dir WIRD erwartet, hier aufzutreten …"	que tu DEVRAS te produire ici…	VAIS a actuar aquí...	Что вы ТОЖЕ будете здесь выступать...	Che tu DOVRAI esibirti qui...	你将会在这里演出…… 	キミもステージに立つことを意味する！
Text.DLC04.Intro.Cutscene.K	День-у-день. 	Jede einzelne Nacht. 	"Tous les soirs, sans exception. "	Todas y cada una de las noches. 	Каждый вечер. 	...ogni singola sera. 	每个夜晚。  	毎晩な
Text.DLC04.Intro.Cutscene.V	О, браво!	Oh bravo!	"Oh, bravo !"	"¡Oh, bravo!"	"О, браво!"	"Oh, complimenti!"	噢， 棒极了！ 	おお、ブラボー！
Text.DLC04.Intro.Cutscene.W	Спитай наступного разу в мене дозвіл!	Frag nächstes Mal nach meiner Einwilligung!	"Demande ma permission, la prochaine fois !"	"¡La próxima vez, pídeme permiso!"	В следующий раз спросите у меня разрешения.	Dovrai chiedere la mia autorizzazione la prossima volta!	下次征求我的同意！ 	次はやる前に言ってくれ！
								
Text.DLC04.Intro.Cutscene.L	Майстерність наших артистів — гордість	Wir sind stolz auf die Qualität unserer Darsteller	Nous sommes fiers du talent de nos artistes	Estamos orgullosos de la calidad de nuestros artistas.	Мы гордимся умениями наших артистов	Siamo fieri della qualità dei nostri intrattenitori	我们为我们的演员品质感到骄傲	演目のクオリティには自信がある
Text.DLC04.Intro.Cutscene.M	Еу… 	Eh … 	Euh… 	Eh… 	Эм... 	Ehm... 	呃……  	ええと…
Text.DLC04.Intro.Cutscene.X	Хтось хоче поглянути на слона?	Willst du einen Elefanten sehen?	Tu veux voir un éléphant ?	¿Quieres ver un elefante?	"Хотите, слона покажу?"	Ti piacerebbe vedere un elefante?	你想看看大象吗？ 	ゾウを見たいか？
								
Text.DLC04.Intro.Cutscene.N	Я страшенно піклуюся про всіх своїх тварин	Ich passe ungemein auf meine Tiere auf	Je prends grand soin de tous mes animaux	Cuido mucho a todos mis animales.	Я усердно забочусь о своих животных	Mi prendo moltissima cura dei miei animali	我把我所有的动物都照顾的很好	動物たちは我が子と変わらない
Text.DLC04.Intro.Cutscene.O	Сподіваюсь, ТИ не потурбуєш їх	Ich hoffe DU belästigst sie nicht	Je compte sur TOI pour ne pas les embêter	Confío en que no los molestes.	"Я ВЕРЮ, что вы не будете им докучать"	Spero che TU non li disturberai	我相信你不会打扰它们	彼らを怖がらせないようにな
								
Text.DLC04.Intro.Cutscene.P	Наш контракт вимагає, щоби ти жив за розпорядком…	"Unser Vertrag gibt vor, dass du dich immer noch an Routinen halten musst …"	Notre contrat indique que tu dois toujours respecter notre routine…	Nuestro contrato especifica que debes cumplir las rutinas...	"В нашем контракте написано, что вы должны следовать распорядку дня..."	Sul contratto è stabilito che devi attenerti alla nostra routine...	我们的合同规定了你必须遵守日常安排…… 	日課は今でも守ってもらうぞ…
Text.DLC04.Intro.Cutscene.Q	"Переклики, сніданки, душ… і подібне"	"Appell antreten, Essenszeiten, Duschzeiten … und so weiter. "	"Appels, repas, douches… etc. "	"El pase de lista, comer, ducharse... Y todo eso. "	"Приходить на перекличку, на обед, в душ... и так далее. "	"Appelli, orari dei pasti, orari per la doccia... eccetera. "	点名， 吃饭时间， 洗浴时间…… 等等 	点呼、食事、シャワーなどなど…
								
Text.DLC04.Intro.Cutscene.R	Перш ніж ти спитаєш…	Bevor du fragst …	Avant que tu ne poses la question…	Antes de que lo preguntes...	Можете даже не спрашивать...	Prima che tu lo chieda...	在你提问之前…… 	先に言っておくと…
Text.DLC04.Intro.Cutscene.S	Ні. Воно зламане…	Nein. Sie ist kaputt …	Non. Il est cassé.	No. Se ha roto...	Она сломана.	"No, è rotto..."	不。 它坏了…… 	いかにも、ぶっ壊れている…
Text.DLC04.Intro.Cutscene.T	Ми вже не стріляли кілька тижнів	Wir konnten sie seit Wochen nicht abfeuern	Nous n'avons pas pu le faire fonctionner depuis des semaines	Hace semanas que no lo utilizamos.	Мы уже несколько недель не можем ее починить	Sono settimane che non riusciamo a farlo sparare	我们已经好几周都无法发射了	しばらく大砲芸はお休みだよ
								
Text.DLC04.Intro.Cutscene.U	"Тобі ліпше перепочити, виступ зовсім скоро…"	"Du ruhst dich besser ein wenig aus, es ist nicht mehr lange bis zur Showtime …"	"Va te reposer, c'est bientôt l'heure du spectacle…"	"Será mejor que descanses, pronto empezará el espectáculo..."	"Вам лучше отдохнуть, представление скоро начнется..."	"Riposati adesso, non ci vorrà molto prima dello spettacolo..."	你最好去休息一下， 演出之前已经没有多少时间了…… 	少し休んでおくんだ。 もうすぐ開演だからな…
								
								
								
Text.DLC04.Generic.Cutscene.A	Потрібно вибратися звідси…	Ich muss einen Weg raus finden …	Je dois trouver un moyen de sortir…	Tengo que encontrar una salida...	Мне нужно сбежать отсюда...	Devo trovare una via di fuga...	我需要找到一条出去的路	出口はどこだ…
Text.DLC04.Generic.Cutscene.B	Ну ж бо!	Komm schon!	Allez !	¡Vamos!	Ну же!	Forza!	来吧！ 	どうなってんだよ！
Text.DLC04.Generic.Cutscene.C	Овва… це прекрасно…	Woah … das ist perfekt …	Waouh… c'est parfait…	Guau… es perfecto…	Ух ты... идеально...	Ehi… è perfetto…	哇哦…… 这很完美！ 	うおお…完ぺき…
								
Text.DLC04.SP.Cutscene.A	Лише надіти мій кокосовий шолом…	Ich muss nur meinen Kokosnusshelm aufsetzen …	Je n'ai plus qu'à mettre mon casque noix de coco…	Solo tengo que ponerme el casco de coco...	Мне только нужно надеть шлем из кокоса...	Devo solo mettere il mio Casco di Cocco in testa...	只需要戴上我的椰子头盔…… 	ココナッツメットをかぶって…と
Text.DLC04.SP.Cutscene.B	Безпека передусім!	Sicherheit geht vor!	La sécurité avant tout !	¡La seguridad es lo primero!	Безопасность превыше всего!	La sicurezza prima di tutto!	安全第一！ 	安全第一だ！
Text.DLC04.SP.Cutscene.C	А-А-А-А-А-А-А-А-А!	AAAAARRRGHHHH!	AAARRRGHHH !	¡AAARRGGHH!	А-А-А-А-А-А-А-А-А-А-А!	AAAAARRRGHHHH!	啊啊啊啊！ 	うおおおおおっ！
Text.DLC04.SP.Cutscene.D	НАРАЗІ… 	SO WEIT … 	JUSQU'ICI… 	POR AHORA... 	ТАК ДАЛЕКО... 	PER ORA... 	到目前为止……  	今のところは…
Text.DLC04.SP.Cutscene.E	ВСЕ ГАРАЗД…	SO GUT …	TOUT VA BIEN…	TODO BIEN...	ТАК ХОРОШО...	TUTTO BENE...	都还不错…… 	いい感じ…
Text.DLC04.SP.Cutscene.F	Ауч!	Uff!	Ouf !	¡UUUF!	Уф!	Uff!	呃啊！ 	ぬおおっ！
Text.DLC04.SP.Cutscene.G	Радий безпечній посадці…	Sichere zum Glück Landung es eine war …	Heureusement que l'atterrissage…	Qué suerte poder alcanzar la...	"Как хорошо, что удалось безопасно приземлиться..."	"Atterraggio sicuro, bene..."	幸好落在了一个…… 	着地に成功…と
Text.DLC04.SP.Cutscene.H	а тепер вільний тікати…	Freiheit zu rennen jetzt in die …	libre de fuir vers…	libertad para correr hacia...	а теперь можно свободно убежать...	Ora posso correre verso...	现在自由奔跑…… 	いざ、自由へ向かって…
								
Text.DLC04.MP.Cutscene.A	"Час зробити свою справу, механічна мишко!"	"Zeit, dein Ding zu machen, mechanische Maus!"	"Fais ce que tu as à faire, souris mécanique !"	"¡Hora de hacer tu trabajo, ratón mecánico!"	"Пора выполнить твое предназначение, механическая мышка!"	"È ora di fare il tuo lavoro, topo meccanico!"	该做你的事了， 机械老鼠！ 	出番だ、メカマウス！
Text.DLC04.MP.Cutscene.B	Знаєш що?	Weißt du was?	Vous savez quoi ?	¿Sabes?	"Знаешь, что?"	Sai una cosa?	你知道吗？ 	っていうかさ？
Text.DLC04.MP.Cutscene.C	Це найліпший ремонт, який я коли-небудь робив	"Das ist die beste Reparaturarbeit, die ich je gemacht hab"	C'est la meilleure réparation que j'aie faite	Ese es el mejor trabajo de reparación que jamás he hecho.	Это лучший ремонт в моей жизни	Questa è la miglior riparazione che io abbia mai fatto	这是我做过的修复工作中最杰出的	これって最高の修理だろ
Text.DLC04.MP.Cutscene.D	Яка якість…	Diese Qualität …	Cette qualité…	Qué calidad...	Качество...	La qualità...	这种质量…… 	このクオリティ…
Text.DLC04.MP.Cutscene.E	Треба зробити знимку цього…	Ich muss ein Foto davon machen …	Il faut que je prenne une photo…	Voy a tener que hacerle una foto...	Я это сфотографирую...	Voglio proprio fare una foto...	我一定要拍一张这个的照片…… 	写真に撮っておこうっと…
Text.DLC04.MP.Cutscene.F	"Це неперевершено"	Es ist einfach perfekt	C'est juste parfait	Es simplemente perfecto.	Это просто совершенство	È semplicemente perfetto	它刚刚好， 完美	とにかく完ぺきだ！
Text.DLC04.MP.Cutscene.G	Це надзвичайно	Absolut perfekt	Absolument parfait	Absolutamente perfecto.	Полное совершенство	Assolutamente perfetto	极其完美	非の打ちどころがない
Text.DLC04.MP.Cutscene.H	Цей шматок стіни	Dieses Stück Wand	Ce morceau de mur	Ese trozo de pared...	Эта часть стены...	Quel pezzo di muro	那片墙	特にあそこの壁
Text.DLC04.MP.Cutscene.I	Ось тут…	Genau da …	Juste là…	Justo ahí...	Вот там...	Proprio lì...	那里的…… 	そう、あそこだ…
Text.DLC04.MP.Cutscene.J	Я так пишаюсь ним…	Ich bin einfach so stolz darauf …	J'en suis tellement fier…	Me enorgullece tanto...	Я ею так горжусь...	È un grande orgoglio per me...	我为它感到很骄傲…… 	ただただ誇りに思う…
Text.DLC04.MP.Cutscene.K	"Ну що ж, час пити чай!"	"Also dann, Zeit für einen Tee!"	"Bien, c'est l'heure du thé !"	"¡Bueno, hora del té!"	"Отлично, а теперь пора пить чай!"	"Bene, è l’ora di un tè!"	那么， 该喝茶了！ 	さーて、お茶にすっか！
Text.DLC04.MP.Cutscene.L	В-У-У!	WUUH!	WOO !	¡Yuju!	Э-ЭЙ!	EHI!	哇！ 	ぬおおっ！
								
								
								
&Text.GuardBooth.GuardVoice	Куди це ти зібрався?	"Was glaubst du, wo du hingehst?"	Où est-ce que tu crois aller ?	¿Dónde crees que vas?	И куда это ты направляешься?	Dove credi di andare?	你这是要去哪儿？ 	どこへ行く気だ？
&Text.GuardBooth.GuardVoice	Серйозно? Шуруй назад!	Ernsthaft? Komm wieder rein!	Vraiment ? Retourne à l'intérieur !	¿En serio? ¡Vuelve adentro!	Серьезно? Вернись!	Sul serio? Torna dentro!	不会吧？ 快回来！ 	本気か？中へ戻れ！
&Text.GuardBooth.GuardVoice	Ти звідси не вийдеш…	Du kommst hier nicht raus …	Tu ne sortiras pas de là…	No vas a salir de aquí...	Тебе отсюда не выбраться...	Non uscirai di qui...	你不能离开这里…… 	ここからは出られないぞ…
&Text.GuardBooth.GuardVoice	Назад! НЕГАЙНО!	Komm zurück! JETZT!	Retourne-toi ! MAINTENANT !	¡Vuelve! ¡AHORA!	Вернись! СЕЙЧАС ЖЕ!	Torna indietro! ADESSO!	转身！ 现在！ 	戻れ！今すぐに！
&Text.GuardBooth.GuardVoice	ТИ не маєш права виходити	"DU bist nicht befugt, zu gehen"	Tu n'as pas le droit de sortir	NO se te permite salir.	ТЕБЕ нельзя выходить	A TE non è permesso andare via	你没有被允许离开	外出は許されない
								
&Text.GuardBooth.PlayerVoice	Треба надибати інший шлях…	Ich muss einen anderen Weg raus finden …	Je dois trouver un autre moyen de sortir…	Tengo que encontrar otra salida...	Мне надо уйти другим путем...	Devo trovare un’altra via di fuga...	我必须找到另一条路	別の出口を探そう…
&Text.GuardBooth.PlayerVoice	Не сюдою	Nicht diesen Weg	Pas comme ça	Por aquí no.	Не сюда	Non da questa parte	不是这条路	こっちじゃない
&Text.GuardBooth.PlayerVoice	Я так не втечу	Ich kann auf diesem Weg nicht weg	Je ne peux pas sortir de cette façon	No puedo salir por aquí.	Так я не сбегу	Non posso andarmene così	我无法从这条路离开	ここからは出られない
&Text.GuardBooth.PlayerVoice	Потрібна інша дорога…	Ich muss eine andere Route finden …	Je dois trouver un autre chemin…	Tengo que encontrar otro camino...	Надо найти другой путь...	Devo trovare un’altra via...	需要找到另外的路线……  	別のルートを探そう…
&Text.GuardBooth.PlayerVoice	Це не спрацює	Das wird nicht funktionieren	Ça ne marchera pas	Eso no va a funcionar.	Это не сработает	Quello non funzionerà	这行不通的	こっちはダメだ
								
								
