Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese
HUD.Tutorial.Job.WasteDisposalBodyTextA 	Take the Face Mask and Rubber Gloves from the container.	Nimm die Gesichtsmaske und die Plastikhandschuhe aus dem Container.	Prenez le masque facial et les gants en caoutchouc dans le conteneur.	Coge la máscara y los guantes de goma del contenedor.	Возьмите в контейнере защитную маску и резиновые перчатки.	Prendi la Maschera facciale e i Guanti di gomma dal contenitore.	从容器里拿取面具和橡胶手套。 	コンテナから「フェイスマスク」と「ゴム手袋」を取り出す。 
HUD.Tutorial.Job.WasteDisposalBodyTextB	Collect the Waste Bags from the Waste Container.	Sammle die Müllsäcke aus dem Abfallcontainer ein.	Récupérez les sacs poubelle du conteneur.	Recoge las bolsas de basura del contenedor de basura.	Собирайте мешки с мусором из мусорных контейнеров.	Raccogli le Buste di spazzatura dal Bidone.	从三个地点收集废料袋	「ゴミ箱」から「ゴミ袋」を回収する。 
HUD.Tutorial.Job.WasteDisposalBodyTextC	"Place in the corresponding incinerator, where they will be destroyed. "	"Lege sie in den entsprechenden Verbrennungsofen, wo sie zerstört werden. "	"Mettez-les dans l'incinérateur correspondant, où ils seront détruits. "	Colócalas en el incinerador correspondiente para su destrucción. 	"Выбрасывайте их в соответствующие мусоросжигательные печи, где они будут уничтожены. "	"Mettile nell’inceneritore corrispondente, dove saranno distrutte. "	将其放进相应的废料容器内， 进行销毁。 	色がマッチする焼却炉にゴミ袋を入れ、 処分する。 
								
HUD.Tutorial.Job.PlumbingTitle	PLUMBING JOB	KLEMPNEREI-JOB	PLOMBIER	FONTANERO	САНТЕХНИЧ. РАБОТЫ	IDRAULICO	管道工作	詰まり直しの仕事
HUD.Tutorial.Job.PlumbingBodyTextA	Take the Plunger from the container. 	Nimm die Saugglocke aus dem Container. 	Prenez la ventouse dans le conteneur. 	Coge el desatascador del contenedor. 	Возьмите в контейнере вантуз. 	Prendi lo Sturalavandini dal contenitore. 	从容器里拿取搋子。 	コンテナから「ラバーカップ」を取り出す。 
HUD.Tutorial.Job.PlumbingBodyTextB	Locate the relevant toilets accordingly and utilise the Plunger.	Finde die relevanten Toiletten und benutze die Saugglocke.	Trouvez les toilettes qui ont besoin d'être débouchées et utilisez la ventouse.	Localiza los baños relevantes y usa el desatascador.	Найдите засоренные туалеты и используйте вантуз.	Individua le toilette da trattare e usa lo Sturalavandini.	找到要疏通的马桶， 并使用搋子。 	詰まっているトイレを見つけて、 「ラバーカップ」を使う。 
								
								
HUD.Tutorial.Job.FarmingTitle	FARMING JOB	GÄRTNEREI-JOB	AGRICULTEUR	JARDINERO	СЕЛЬСКОЕ ХОЗЯЙСТВО	AGRICOLTORE	农耕工作	種植えの仕事
HUD.Tutorial.Job.FarmingBodyTextA	Take the Trowel and Seeds from the containers.	Nimm die Handschaufel und die Samen aus dem Container.	Prenez le déplantoir et les graines dans les conteneurs.	Coge la pala de jardinería y las semillas del contenedor.	Возьмите из контейнера лопатку и семена.	Prendi la Paletta e i Semi dai contenitori.	从箱子里拿取小铲子和种子。 	コンテナから「スコップ」と「種」を入手する。 
HUD.Tutorial.Job.FarmingBodyTextB	Use the Trowel on the readied soil nearby to create a small hole.	"Benutze die Handschaufel an der vorbereiteten Erde, um ein kleines Loch zu machen."	Utilisez le déplantoir sur le sol prêt pour y creuser un petit trou.	Usa la pala de jardinería en el suelo preparado para cavar un hoyo.	"Используйте лопатку, чтобы выкопать ямку в подготовленной почве рядом с тюрьмой."	Usa la Paletta sul suolo preparato nelle vicinanze e crea una piccola buca.	在附近准备好的土壤上用小铲子挖一个小坑。 	近くの耕された土に「スコップ」を使用し、 小さな穴を掘る。 
HUD.Tutorial.Job.FarmingBodyTextC	"With the hole dug, select the Seeds and use them on the small hole."	Wähle dann die Samen aus und benutze sie am kleinen Loch.	"Une fois creusé, sélectionnez les graines et placez-les dans le petit trou."	Selecciona las semillas una vez caves el hoyo para usarlas.	"Выкопав ямку, выберите семена и засыпьте их в ямку."	"Una volta scavata la buca, seleziona i Semi e mettili nella buca."	挖好后， 选择种子并对着小坑使用。 	穴を掘ったら「種」を選択して、 小さな穴の上で使う。  
HUD.Tutorial.Job.FarmingBodyTextD	"Once the Seeds have been placed, use the Trowel on the now semi-planted Seeds."	"Wenn die Samen platziert wurden, benutze die Handschaufel auf die halbgepflanzten Sammen."	"Une fois placées, utilisez le déplantoir sur les graines à demi plantées."	"Cuando hayas plantado las semillas, usa la pala de jardinería sobre las semillas plantadas."	После размещения семян закопайте их с помощью лопатки.	"Una volta messi i Semi, usa la Paletta per coprirli."	种子放置好后， 对种了一半的种子使用小铲子。 	「種」を植えたら「スコップ」で埋める。 
HUD.Tutorial.Job.FarmingBodyTextE	Repeat until the quota has been reached. 	"Wiederhole das, bis das Arbeitspensum erfüllt wurde. "	Continuez jusqu'à ce que le quota ait été atteint. 	Repite hasta alcanzar el cupo. 	Повторяйте до выполнения наряда. 	Ripeti finché non avrai raggiunto l’obiettivo. 	如此往复， 直到完成指标。 	これをノルマを達成するまで繰り返す。 
								
HUD.Tutorial.Job.MiningTitle	MINING JOB	BERGBAU-JOB	MINEUR	MINERO	ГОРНОЕ ДЕЛО	MINATORE	采矿工作	選鉱の仕事
HUD.Tutorial.Job.MiningBodyTextA	Take the Heavy Duty Protectors from the container.	Nimm die schwere Schutzkleidung vom Pult.	Prenez les protections de chantier à partir du bureau.	Coge los protectores de tareas pesadas del escritorio.	Возьмите в столе усиленные средства защиты.	Prendi le Protezioni rinforzate dal tavolo.	从箱子中拿取重装保护者	コンテナから「ぶあつい防護服」を入手する。 
HUD.Tutorial.Job.MiningBodyTextB	Pick up the Coloured Rocks from storage. 	Nimm die farbigen Steine von den drei Stellen.	Ramassez les pierres colorées des trois points.	Recoge las rocas de colores de los tres puntos.	Собирайте окрашенные камни в трех точках.	Raccogli le Rocce Colorate dai tre punti.	从仓库中拾取上过色的石头。 	保管場から「色付きの岩」を拾う。 
HUD.Tutorial.Job.MiningBodyTextC	Place these on the corresponding conveyor belts. 	Leg sie auf die entsprechenden Förderbänder. 	Placez-les sur les bons tapis roulants. 	Ponlas en las cintas transportadoras correspondientes. 	Поместите их на соответствующие конвейерные ленты. 	Mettile sul nastro trasportatore corrispondente. 	将这些物品放置在相应的传送带上。 	対応する色のベルトコンベヤーに乗せる。 
								
HUD.Tutorial.Job.BlacksmithTitle	BLACKSMITH JOB	SCHMIED-JOB	FORGERON	HERRERO	КУЗНЕЧНОЕ ДЕЛО	FABBRO	铁匠铺工作	銘板づくりの仕事
HUD.Tutorial.Job.BlacksmithBodyTextA	Take Metal Sheets from the container. Place the Metal Sheets in the tempering machine.	Nimm Blechplatten aus dem Container. Leg die Blechplatten in die Schmiedemaschine.	Prenez des plaques de métal dans le conteneur. Placez-les dans la machine de moulage.	Coge las láminas de metal del contenedor. Pon las láminas de metal en la máquina de templado.	Возьмите металлические листы в контейнере. Поместите металлические листы в закалочную машину.	Prendi le Lastre di metallo dal contenitore. Posiziona le Lastre di metallo nella macchina temperatrice.	从容器里拿取金属板。 将金属板放置在回火机器里。 	コンテナから「金属板」を入手し、 焼き戻し機に置く。 
HUD.Tutorial.Job.BlacksmithBodyTextB	Remove the Commemorative Plate from the tempering machine and place into the completed container. 	Entferne das Gedenkschild aus der Schmiedemaschine und leg sie in den Fertigcontainer. 	Retirez la plaque commémorative de la machine de moulage et placez-la dans le conteneur d'objets finis. 	Retira la placa conmemorativa de la máquina de templado y ponla en el contenedor. 	Достаньте памятную табличку из закалочной машины и поместите ее в контейнер для готовой продукции. 	Rimuovi la Placca commemorativa dalla macchina temperatrice e posizionala nel contenitore finito. 	将纪念牌从回火机器中取出并放置在成品容器里。 	焼き戻し機から「記念プレート」を取り出し、 完成品ボックスへ入れる。 
								
								
HUD.Tutorial.Job.EngineeringTitle	ENGINEERING JOB	TECHNIK-JOB	INGÉNIEUR	INGENIERO	ИНЖ.-ТЕХНИЧ. РАБОТЫ	OPERAIO	工程工作	電気修理の仕事
HUD.Tutorial.Job.EngineeringBodyTextA	Take the Soldering Iron and Safety Goggles from the container.	Nimm den Lötkolben und die Schutzbrille aus dem Container.	Prenez le fer à souder et les lunettes de sécurité dans le conteneur.	Coge el soldador eléctrico y las gafas de protección del contenedor.	Возьмите в контейнере паяльник и защитные очки.	Prendi il Saldatore e gli Occhiali Protettivi dal contenitore.	从箱子里拿取焊接铁块和安全护目镜。 	コンテナから「はんだごて」と「安全ゴーグル」を入手する。 
HUD.Tutorial.Job.EngineeringBodyTextB	Follow the objective arrow to the target electrical box.	Folge dem Ziel-Pfeil zum Ziel-Elektrizitätskasten.	Suivez la flèche d'objectif jusqu'au boîtier électrique désiré.	Sigue la flecha de objetivo hasta la caja de electricidad objetivo.	"Следуйте указательной стрелке, которая приведет вас к электрощиту."	Segui la freccia fino al quadro elettrico.	跟随目标箭头， 前往目标配电盒。 	ガイドアローに従って、 対象の配電盤へ向かう。 
HUD.Tutorial.Job.EngineeringBodyTextC	"Fill the bar until it is in the designated area, and keep it there until complete."	"Fülle den Balken, bis er im vorgesehenen Bereich ist, und halte ihn bis zum Abschluss dort."	"Remplissez la barre jusqu'à ce qu'elle soit au bon endroit, et laissez-la jusqu'à ce qu'elle soit remplie."	Llena la barra hasta que esté en el lugar designado y mantenla ahí hasta completar la tarea.	Заполните полоску до указанной отметки и продолжайте до завершения.	Riempi la barra fino all’area indicata e mantienila fino al completamento.	填充横条， 直到到达指定区域， 保持在该区域， 直到完成。 	ミニゲームをクリアして、修理を終わらせる。 
								
HUD.Tutorial.Job.WoodworkTitle	WOODWORK JOB	TISCHLEREI-JOB	MENUISIER	CARPINTERO	СТОЛЯРНОЕ ДЕЛО	FALEGNAME	木工工作	家具づくりの仕事
HUD.Tutorial.Job.WoodworkBodyTextA	Take 2 x Timber and 1 x Wood Glue from the container. 	Nimm 2 x Holz und 1 x Holzleim aus dem Container. 	Prenez 2 x bois de construction et 1 x colle dans le conteneur. 	Coge 2 de madera y 1 de pegamento para madera del contenedor. 	Возьмите в контейнере две доски и тюбик с клеем для дерева. 	Prendi 2 Pezzi di legno e 1 Colla per legno dal contenitore. 	从箱子里拿取 2 份木料和 1 份木材胶水。 	コンテナから「木材」を2個と「接着剤」を1個、 入手する。 
HUD.Tutorial.Job.WoodworkBodyTextB	Craft together 2 x Timber pieces to get Un-Glued Furniture.	Verbinde 2 x Holzstücke um ein unverleimtes Möbelstück zu erhalten.	Assemblez 2 x bois de construction pour obtenir un meuble non collé.	Junta 2 piezas de madera para crear un mueble sin pegar.	Соедините две доски для получения несклеенной мебели.	Unisci 2 Pezzi di legno e ottieni un Mobile Senza Colla.	将2份木料组合成脱胶的家具。 	2個の「木材」を組み合わせて、 「未接着の家具」を作る。 
HUD.Tutorial.Job.WoodworkBodyTextC	Craft the Un-Glued Furniture with the Wood Glue to get Glue Readied Furniture.	Verarbeite das unverleimte Möbelstück mit Holzleim zu einem mit Leim vorbereiteten Möbelstück.	Utilisez la colle à bois sur le meuble non collé pour obtenir un meuble monté.	Junta el mueble sin pegar con el pegamento para madera para crear un mueble preparado con pegamento.	"Нанесите на несклеенную мебель клей для дерева, чтобы получить склеенную мебель."	Unisci il Mobile Senza Colla con la Colla per legno per ottenere un Mobile con colla.	将脱胶的家具和木材胶水组合成上好胶的家具。 	「未接着の家具」と「接着剤」を組み合わせて、 「接着済みの家具」を作る。 
HUD.Tutorial.Job.WoodworkBodyTextD	Use this Item on the Finishing Machine.	Benutze den Gegenstand in der Feinschliffmaschine.	Utilisez cet objet sur la machine de finition.	Pon este objeto en la máquina de acabado.	Поместите ее в станок для финишной обработки.	Metti questo Oggetto nella Rifinitrice.	在修整机上使用此物品。 	「接着済みの家具」を加工機にセットする。 
HUD.Tutorial.Job.WoodworkBodyTextE	Take the Finished Furniture from the Finishing Machine and place it in the container.	Nimm das fertige Möbelstück aus der Feinschliffmaschine und leg es in den Container.	Prenez le meuble terminé de la machine de finition et placez-le dans le conteneur.	Retira el mueble completado de la máquina de acabado y ponlo en el contenedor.	Извлеките готовую мебель из станка и поместите ее в контейнер.	Prendi il Mobile finito dalla Rifinitrice e posizionalo nel contenitore.	从修整机中拿取完成的家具并将其放在容器里。 	「完成した家具」を加工機から取り出し、 コンテナに入れる。 
								
HUD.Tutorial.Job.KennelsTitle	KENNELS JOB	ZWINGER-JOB	MAÎTRE DE CHENIL	EN LA PERRERA	УХОД ЗА СОБАКАМИ	OPERATORE CANILE	狗舍工作	犬舎の仕事
HUD.Tutorial.Job.KennelsBodyTextA	Take the Bowls from the Bowls container. Place the Bowls down in front of the dog kennels. 	Nimm die Schalen aus dem Schalen-Container. Stelle die Schalen vor den Hundezwingern ab. 	Prenez les gamelles dans le conteneur à gamelles. Mettez les gamelles devant les niches des chiens. 	Coge los cuencos del contenedor de cuencos. Coloca los cuencos en frente de la perrera. 	Возьмите миски из контейнера с мисками. Поставьте миски перед собачьими будками. 	Prendi le Ciotole dal contenitore di ciotole. Metti giù le ciotole davanti alla cuccia del cane. 	从狗盆容器里拿取狗盆将狗盆放置在狗舍前面。 	コンテナから「ドッグボウル」を入手し、 犬舎の前に置く。 
HUD.Tutorial.Job.KennelsBodyTextB	Take the Dog Feed from the Dog Feed container. Place the Dog Feed into each bowl to then feed each dog.	Nimm das Hundefutter aus dem Hundefutter-Container. Leg Hundefutter in jede Schale und füttere dann die Hunde.	Prenez la nourriture pour chiens dans son conteneur. Mettez la nourriture dans chaque gamelle pour nourrir chaque chien.	Coge el pienso del contenedor de pienso. Coloca el pienso en cada cuenco para alimentar a los perros.	Возьмите собачий корм из контейнера с собачьим кормом. Положите собачий корм в каждую миску и покормите каждую собаку.	Prendi il Cibo per cani dal contenitore. Metti il Cibo per cani in ogni ciotola per ogni cane.	从狗饲料容器中拿取狗饲料。 将狗饲料放入所有盆中， 给每条狗喂食。 	「ドッグフード」の箱から「ドッグフード」を入手し、 ボウルに入れて、 犬にごはんをあげる。 
								
								
HUD.Tutorial.Job.KitchenTitle	KITCHEN JOB	KÜCHEN-JOB	CUISINIER	COCINERO	РАБОТА НА КУХНЕ	CUOCO	厨房工作	パイ焼きの仕事
HUD.Tutorial.Job.KitchenBodyTextA	Take a Pie Case and a Pie Filling from the Fridge. Craft an Uncooked Pie from the Pie Case and Pie Filling.	Nimm Pastetenform und Pastetenfüllung aus dem Kühlschrank. Stelle aus Pastetenform und Pastetenfüllung eine rohe Pastete her.	Prenez un moule et de la garniture dans le réfrigérateur. Préparez une tarte à cuire avec le moule et la garniture.	Coge un molde para pasteles y relleno de pasteles de la nevera. Crea un pastel sin cocinar a partir del molde y el relleno para pasteles.	"Возьмите тесто и начинку для пирога из холодильника. Приготовьте неиспеченный пирог, соединив тесто и начинку."	Prendi una Teglia e un Ripieno del timballo dal Frigo. Crea una Torta non cotta con la Teglia e col Ripieno del timballo.	从冰箱里拿取一份馅饼面皮和馅饼馅料。 用馅饼面皮和馅饼馅料制作未烹制的馅饼。 	「冷蔵庫」から「パイの皿」と「パイの具」を入手し、 組み合わせて、 「未調理のパイ」を作る。 
HUD.Tutorial.Job.KitchenBodyTextB	"Place the Uncooked Pie in the oven. When cooked perfectly, remove from the oven."	"Leg die rohe Pastete in den Ofen. Wenn sie gekocht wurde, nimm sie aus dem Ofen."	"Déposez la tarte à cuire dans le four. Lorsqu'elle est parfaitement cuite, retirez-la du four."	Coloca el pastel sin cocinar en el horno. Retira el pastel del horno cuando esté perfectamente cocinado.	"Поставьте неиспеченный пирог в духовку. Когда пирог пропечется, достаньте его из духовки."	"Posiziona la Torta non cotta in forno. Quando è cotta perfettamente, rimuovila dal forno."	将未烹制的馅饼放入烤箱。 烘烤完成后， 将其从烤箱中取出。 	「未調理のパイ」をオーブンに入れ、 しっかり焼いて、 オーブンから取り出す。 
HUD.Tutorial.Job.KitchenBodyTextC	Place the Cooked Pie on a serving tray.	Stell die heiße Pastete auf einen Teller.	Déposez la tarte cuite sur un plateau.	Pon el pastel cocinado sobre una bandeja.	Поставьте готовый пирог на поднос.	Posiziona la Torta non cotta su un vassoio.	将烹制好的馅饼放入上菜托盘。 	「焼き上がったパイ」をトレイに乗せる。 
								
HUD.Tutorial.Job.MailSortingTitle	MAIL SORTING JOB	POST SORTIEREN-JOB	AGENT DE TRI DU COURRIER	CLASIFICADOR DE CORREO	СОРТИРОВКА ПОЧТЫ	SMISTAMENTO POSTA	整理邮件工作	郵便仕分けの仕事
HUD.Tutorial.Job.MailSortingBodyTextA	Lift a Sack from the delivery bay and place it in the sorting machine.	Hebe einen Sack aus der Anlieferstelle und stell ihn in die Sortiermaschine.	Soulevez un sac du quai de livraison et placez-le dans la machine de tri.	Coge un saco de la zona de entregas y ponla en la máquina de clasificación.	Достаньте мешок из ящика и поместите его в сортировочную машину.	Prendi un Sacco dall’area consegne e posizionalo nella Smistatrice.	从交货处拎一个袋子， 并将其放在分类机里。 	コンテナから「郵便袋」を入手し、 仕分け機にセットする。 
HUD.Tutorial.Job.MailSortingBodyTextB	"Once the machine has finished, take the Coloured Letters from it."	"Wenn die Maschine fertig ist, entnehme ihr die farbigen Briefe."	"Une fois le tri terminé, prenez les lettres colorées."	"Cuando la máquina finalice, retira las cartas de colores."	"После того как машина закончит, достаньте из нее цветные письма."	"Una volta che la macchina ha finito lo smistamento, prendi le Lettere Colorate."	机器工作完成后， 从里面拿出上过色的信件。 	仕分けが済んだら「色付きの手紙」を取り出す。 
HUD.Tutorial.Job.MailSortingBodyTextC	The Coloured Letters must be placed in the correct corresponding containers.	Die farbigen Briefe müssen in die entsprechend gefärbten Container gelegt werden.	Les lettres colorées doivent être placées dans les conteneurs qui leur correspondent.	Las cartas de colores deben depositarse en los contenedores correspondientes.	Цветные письма необходимо поместить в соответствующие контейнеры.	Posiziona le Lettere Colorate nei contenitori corrispondenti.	必须把上过色的信件正确地放入相应容器里。 	「色付きの手紙」を対応する郵便棚にしまう。 
								
Text.JobName.Blacksmith	Blacksmith	Schmied	Forgeron	Herrería	Кузнец	Fabbro	铁匠铺	銘板づくり
Text.JobDesc.Blacksmith	Smash those Sheets of Metal into something that resembles a Commemorative Plate.	"Hau diese Blechplatten zu etwas, was einem Gedenkschild ähnelt."	Faites de ces plaques de métal quelque chose qui ressemble à une plaque commémorative.	Golpea esas hojas de metal hasta conseguir algo parecido a una placa conmemorativa.	"Расплющите листы металла так, чтобы получить форму, напоминающую памятную табличку."	Prendi le Lastre di Metallo e colpiscile fino a farle assomigliare a una Placca commemorativa.	将金属板打造成类似纪念牌的东西。 	金属板を叩いて鍛えあげ、 記念プレートを作ってくれ。 
Text.JobName.Kitchen	Kitchen	Küche	Cuisinier	Cocina	Повар	Cuoco	厨房	パイ焼き
Text.JobDesc.Kitchen	Cook some edible Pies using whatever is left in the Kitchen fridges.	Koche ein paar essbare Pasteten mit den Überresten aus dem Küchenkühlschrank.	Cuisinez des tartes mangeables avec ce qui reste dans les réfrigérateurs.	Cocina algunos pasteles comestibles usando lo disponible en las neveras.	"Приготовьте съедобные пироги из того, что осталось в холодильниках на кухне."	Cucina dei pasticci commestibili usando qualsiasi cosa sia rimasto in frigo.	用厨房冰箱里剩下的食材制作一些可以吃的馅饼。 	厨房の冷蔵庫の余りモノを使って、 賞味に耐えうるパイを焼くんだ。 
Text.JobName.Painting	Painting	Malerei	Peintre en bâtiment	Pintura	Маляр	Imbianchino	上漆	ペンキ塗り
Text.JobDesc.Painting	Tasteless scribbles are popping up all over the prison. They need painting over.	Geschmacklose Kritzelein tauchen überall im Gefängnis auf. Sie müssen übermalt werden.	Il y a des gribouillis plein les murs de la prison. Il faut repeindre par-dessus.	Están apareciendo garabatos por toda la prisión. Hay que pintar sobre ellos.	Тюрьма загажена уродливыми надписями и рисунками. Их нужно закрасить.	Dei brutti scarabocchi stanno spuntando sui muri della prigione. Bisogna coprirli.	监狱到处都是毫无品味的涂鸦。 必须将上层漆盖掉。 	刑務所内の壁を塗りなおし、 悪趣味な落書きを消してくれ。 
Text.JobName.ShoeMaking	Shoe Making	Schusterei	Cordonnier	Fabricación de calzado	Сапожник	Calzolaio	制鞋	靴づくり
Text.JobDesc.ShoeMaking	We've got a few old scraps that can be crafted into Shoes for the Inmates.	"Wir haben ein paar alte Fetzen erhalten, mit denen man Schuhe für die Insassen herstellen kann."	Nous avons quelques vieux bouts de tissus qui pourraient faire des chaussures pour les détenus.	Tenemos algunos restos viejos con los que crear zapatos para los presos.	"У нас есть старое барахло, из которого можно сделать обувь для заключенных."	Abbiamo dei vecchi scarti che possono essere usati per creare Scarpe per i Detenuti.	我们有一些旧废料， 可以制成鞋子给囚犯穿。 	所内のボロ革やら何やらを使って、 受刑者用の靴を作ってくれ。 
Text.JobName.WasteDisposal	Waste Disposal	Abfallbeseitigung	Éboueur	Eliminación de residuos	Мусорщик	Spazzino	废物处理	ゴミ焼却
Text.JobDesc.WasteDisposal	We need someone to take out the trash. Don't mix up the toxic bags with the Recycling!	"Wir brauchen jemanden, der den Müll rausbringt. Vermische nicht Sondermüllsäcke mit dem Recycling!"	Quelqu'un doit sortir les poubelles. Ne mélangez pas les sacs toxiques avec le recyclage !	Necesitamos a alguien que saque la basura. ¡No mezcles las bolsas tóxicas con las de reciclaje!	Нам нужен уборщик мусора. Не перепутай мешки с токсичными отходами и мешки с отходами для переработки.	Qualcuno deve portare fuori la spazzatura. Non mischiare le buste tossiche con quelle riciclabili!	我们需要人去处理垃圾。 别把有毒的袋装垃圾和可回收垃圾混在一起！	ゴミを処分する者が必要だ。 リサイクル品との分別もお忘れなく。
Text.JobName.MailSorting	Mail Sorting	Post Sortieren	Agent de tri du courrier	Clasificación de correo	Сортировщик почты	Smistamento posta	整理邮件	郵便仕分け
Text.JobDesc.MailSorting	"Post is here for Inmates, Guards and Staff. Sort it out."	"Post ist da für Insassen, Wärter und Personal. Sortiere sie."	"Le courrier des détenus, des gardiens et du personnel. Triez-le."	"Ha llegado correo para presos, guardias y trabajadores. Clasifícalo."	"Здесь почта для заключенных, охранников и персонала. Рассортируй ее."	"Posta per Detenuti, Guardie e Personale. Smistala."	囚犯、  守卫和工作人员的邮件到了。 分类整理好。 	囚人や、看守や、 職員に届いた手紙を仕分けてくれ。 
Text.JobName.Woodwork	Woodwork	Tischlerei	Menuisier	Carpintería	Столяр	Falegname	木工	家具づくり
Text.JobDesc.Woodwork	The resident lumberjack needs his wood sorting out.	Der ansässige Holzfäller will sein Holz aussortieren.	Le bûcheron local a besoin que son bois soit trié.	El leñador residente necesita ayuda con la madera.	Местному лесорубу нужно рассортировать дерево.	Il taglialegna ha bisogno che qualcuno si occupi del suo legno.	住在这里的伐木工需要处理木材。 	刑務所内の残りモノの木材で、 ステキな家具を作ってくれ。 
Text.JobName.Kennels	Kennels	Zwinger	Maître de chenil	Perrera	Псарь	Operatore canile	狗舍	犬の餌やり
Text.JobDesc.Kennels	"Our lethal, relentless and now hungry Guard Dogs require feeding."	"Unsere tödlichen, gnadenlosen und nun hungrigen Wachhunde müssen gefüttert werden."	"Nos chiens de garde féroces ont maintenant faim, il faut les nourrir."	"Alimenta a nuestros letales, implacables y ahora hambrientos perros guardianes."	"Наших смертельно опасных, неутомимых и голодных сторожевых псов надо покормить."	"I nostri Cani da Guardia, letali, spietati e affamati, devono essere nutriti."	我们凶猛无情的警犬现在饿了， 需要喂食。 	残忍な番犬どもが腹ペコのようだ。  メシを与えてやれ。 
Text.JobName.Mining	Mining	Bergbau	Mineur	Minería	Шахтер	Minatore	采矿	選鉱
Text.JobDesc.Mining	We have a bunch of meaningless rocks that need filtering into smaller meaningless rocks.	"Wir haben einen Haufen sinnloser Steine, die zu kleineren sinnlosen Steinen verarbeitet werden müssen."	On a quelques pierres sans importance qui doivent être brisées en d'autres plus petites pierres sans importance.	Hay que filtrar una pila de rocas para crear otra pila de rocas más pequeñas.	"У нас есть куча бесполезной руды, которую нужно обработать и получить кучу измельченной бесполезной руды."	Abbiamo delle rocce insignificanti che devono essere ridotte a rocce insignificanti più piccole.	我们有一堆毫无用处的石头， 需要将其筛选为更小的毫无用处的石头。 	金にならない大量の石ころを、 金にならない細かい石ころに砕け。
Text.JobName.Plumbing	Plumbing	Klempnerei	Plombier	Fontanería	Сантехник	Idraulico	管道	詰まり直し
Text.JobDesc.Plumbing	Toilets are filling up fast. Grab some tools and clean up the mess.	Die Toiletten füllen sich schnell. Schnapp dir Werkzeug und beseitige die Sauerei.	Les toilettes se bouchent vite. Trouvez des outils et nettoyez les dégâts.	Los baños se están llenando rápidamente. Coge algunas herramientas y límpialos.	Туалеты засорились. Хватай инструменты и вычисти дерьмо.	I WC si intasano in fretta. Prendi degli attrezzi e pulisci il casino.	厕所的水都漫出来了。 拿工具去清理干净。 	刑務所内のトイレは詰まりやすい。 キレイに後始末してくれ。 
Text.JobName.Farming	Farming	Gärtnerei	Agriculteur	Jardinería	Фермер	Agricoltore	农耕	種植え
Text.JobDesc.Farming	Open up some holes and fill them with seeds. Then wait for them to flower.	"Öffne ein paar Löcher und füll sie mit Samen. Warte dann, bis sie blühen."	Creusez des trous et remplissez-les avec des graines. Attendez ensuite la floraison.	Cava algunos hoyos y llénalos con semillas. Después espera a que florezcan.	Выкопай ямки и набросай туда семян. Потом жди появления цветов.	Fai delle buche e riempile di semi. Aspetta che fioriscano.	挖几个坑， 往里面撒种子。 然后等它们开花。 	穴を掘って種を埋めろ。 花が咲けばめっけもんだ。 
Text.JobName.Engineer	Engineering	Technik	Ingénieur	Ingeniería	Инженер	Operaio	工程	電気修理
Text.JobDesc.Engineer	Some broken fuseboxes need a good Soldering.	Ein paar kaputte Sicherungskästen müssen gelötet werden.	Des boîtes de fusibles cassées doivent être ressoudées.	Algunas cajas de fusibles rotas necesitan soldaduras.	Нужно запаять коробки с плавкими предохранителями.	I quadri elettrici rotti hanno bisogno di una saldatura.	有几个保险丝盒坏了， 需要焊接一下。 	配電盤がショートした。 はんだ付けして直してくれ。 
								
Text.Interact.FarmingJobItems	Farming Supplies	Gärtnereivorräte	Outils de jardinage	Suministros de jardinería	Обеспечение для сельхозработ	Risorse agricole	农耕物资	種植えの道具
								
								
Text.Interact.Painting	Clear Graffiti	Graffiti entfernen	Recouvrir les graffitis	Borrar la pintada	Очистить граффити	Elimina graffiti	清理涂鸦	落書きを消す
Text.Interact.FarmingA	Dig Hole	Loch graben	Creuser un trou	Cavar hoyo	Выкопать яму	Scava buca	挖坑	穴を掘る
Text.Interact.FarmingB	Plant Seeds	Samen pflanzen	Planter des graines	Plantar semillas	Посеять семена	Pianta i semi	种植种子	種を植える
Text.Interact.FarmingC	Fill Hole	Loch füllen	Remplir le trou	Llenar hoyo	Засыпать яму	Riempi buca	填坑	穴を埋める
Text.Interact.FarmingD	Harvest Goods	Güter ernten	Moissonner	Cosechar recursos	Собрать урожай	Prendi raccolto	收获货物	収穫する
								
Text.Interact.Engineer	Solder Wiring	Kabel löten	Câblage du fer à souder	Soldar cableado	Паечный монтаж	Salda i fili	焊接电线	はんだ付けする
Text.Interact.CanineA	Place Bowl	Schale platzieren	Placer la gamelle	Colocar cuenco	Поставить миску	Posiziona ciotola	放置狗盆	ボウルを置く
Text.Interact.CanineB	Fill Bowl	Schale füllen	Remplir la gamelle	Llenar cuenco	Наполнить миску	Riempi ciotola	填满狗盆	エサを入れる
								
